ticker,timeframe,date,current_price,daily_sa_code,daily_sa_name,daily_sa_color_code,daily_atr_ratio_sma_50,daily_ma_alignment,daily_price_vs_ema_fast,daily_price_vs_sma_medium,daily_price_vs_sma_slow,daily_ema10,daily_ema10slope,daily_ema20,daily_ema20slope,daily_sma10,daily_sma10slope,daily_price2_sma10pct,daily_sma20,daily_sma20slope,daily_price2_sma20pct,daily_sma50,daily_sma50slope,daily_price2_sma50pct,daily_sma200,daily_sma200slope,daily_price2_sma200pct,daily_sma250,daily_sma250slope,daily_price2_sma250pct,daily_sma350,daily_sma350slope,daily_price2_sma350pct,daily_rsi_14,daily_price_position_52w,daily_macd,daily_macd_signal,daily_macd_histogram,market_cap,market_cap_currency,sector,industry,exchange,analyst rating,upcoming earnings date,recent earnings date,index,NASDAQComposite,SP500,SP500ConsumerDiscretionary,Russell3000,Russell1000,NASDAQIndustrials,NASDAQBank,NasdaqUSLargeCapGrowth,Russell2000,SPMidCap400,MiniRussell2000,SP500ESG,NASDAQ100,SP100,NASDAQUSBenchmarkFoodProducers,NasdaqUSSmallCapGrowth,NASDAQComputer,DowJonesIndustrialAverage,KBWNASDAQBank,SP500Financials,DowJonesCompositeAverage,SP500HealthCare,NASDAQBiotechnology,SP500Industrials,PHLXSemiconductorSector,SP500InformationTechnology,SP500CommunicationServices,NASDAQTelecommunications,NASDAQRealEstateandOtherFinancialServices,NASDAQ100TechnologySector,NASDAQCBInsightsMetaverseUSIndex,NasdaqUSMidCapGrowth,PHLXHousingSector,SP500Energy,NYSEArcaMajorMarket,SP500Materials,SP500ConsumerStaples,NASDAQInsurance,NASDAQTransportation,DowJonesTransportationAverage,ISECTACloudComputing,KBWNASDAQFinancialTechnologyIndex,NASDAQCleanEdgeGreenEnergy,SP500RealEstate,NASDAQGoldenDragonChina,SP500Utilities,PHLXUtilitiesSector,DowJonesUtilityAverage,PHLXGoldSilverSector,PHLXOilServiceSector,MainIndex,exchange_NASDAQ,exchange_NYSE,exchange_AMEX,rating_Neutral,rating_Buy,rating_Sell,rating_Strong_buy,rating_Strong_sell,filter_applied,universe_name,generation_source,generation_date
WDAY,daily,2025-09-05,231.08,2A,Bullish Trend,green_light,2.7463,Mixed,0.7678,2.2648,0.2313,229.3193,0.6379,228.4436,0.3479,228.11,0.251,1.302,225.9625,0.3297,2.2648,230.5468,-0.1158,0.2313,247.3847,-0.1837,-6.5908,247.2362,-0.1159,-6.5347,243.3487,-0.1048,-5.0416,56.5093,0.2968,0.2595,-0.8993,1.1589,59508961304.0,USD,Technology services,Information technology services,NASDAQ,Buy,2025-12-02,2025-08-21,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
SHOP,daily,2025-09-05,146.82,2A,Bullish Trend,green_light,3.3764,Mixed,3.1838,2.8151,12.7144,142.2897,0.3226,140.2207,0.3423,141.743,0.2942,3.5818,142.8,0.3573,2.8151,130.2584,0.6474,12.7144,111.7812,0.2023,31.3459,105.6557,0.2829,38.9608,94.2546,0.1998,55.7695,59.4556,0.9081,3.391,3.8629,-0.4719,183057700914.004,USD,Commercial services,Miscellaneous commercial services,NASDAQ,Buy,2025-10-30,2025-08-06,"NASDAQ 100, NASDAQ Composite, ISE CTA Cloud Computing, NASDAQ-100 Technology Sector, NASDAQ Computer",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
DASH,daily,2025-09-05,246.85,3A,Bullish Fade,orange_light,2.6721,Mixed,-0.2235,-1.025,0.1279,247.4029,-0.1234,247.9462,-0.1343,246.818,-0.098,0.013,249.4065,-0.5691,-1.025,246.5347,0.3744,0.1279,203.5792,0.3614,21.255,192.4809,0.4814,28.2465,170.8648,0.3103,44.471,48.5131,0.8363,0.0461,0.6836,-0.6375,106281796791.0,USD,Transportation,Air freight/Couriers,NASDAQ,Buy,2025-10-29,2025-08-06,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Discretionary, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
AMD,daily,2025-09-05,151.14,4A,Bearish Trend,red_light,3.8069,Mixed,-6.9505,-10.2475,-6.1824,162.4297,-1.1886,164.8091,-0.688,163.346,-0.982,-7.4725,168.3965,-0.583,-10.2475,161.0998,0.5343,-6.1824,125.6788,0.0829,20.2589,131.4439,0.071,14.9844,138.2696,-0.0238,9.3082,20.6413,0.6867,-1.1763,1.2671,-2.4435,270398217701.0,USD,Electronic technology,Semiconductors,NASDAQ,Buy,2025-11-04,2025-08-05,"S&P 500, NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, S&P 100, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
TSLA,daily,2025-09-05,350.84,2A,Bullish Trend,green_light,3.7474,Bullish,3.3446,4.044,8.2594,339.4854,-0.1092,335.7021,0.3284,342.055,0.953,2.5683,337.2035,1.239,4.044,324.0736,0.1031,8.2594,330.2063,0.0456,6.2487,314.1842,0.4849,11.667,281.1289,0.4682,24.7969,60.6737,0.5206,4.9829,4.8238,0.1592,1134293684211.0,USD,Consumer durables,Motor vehicles,NASDAQ,Neutral,2025-10-15,2025-07-23,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Discretionary, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, NASDAQ Clean Edge Green Energy",True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
CSX,daily,2025-09-05,32.53,4A,Bearish Trend,red_light,2.9137,Bearish,-1.4802,-5.2667,-5.2841,33.0187,-0.1943,33.7192,-0.1655,32.717,-0.3704,-0.5716,34.3385,-0.1521,-5.2667,34.3448,0.0019,-5.2841,32.1042,-0.0165,1.3263,32.4625,-0.0059,0.208,32.6735,-0.0073,-0.4391,19.8728,0.5986,-0.6944,-0.4002,-0.2942,60421216558.0,USD,Transportation,Railroads,NASDAQ,Buy,2025-10-15,2025-07-23,"S&P 500, NASDAQ 100, NASDAQ Composite, Dow Jones Transportation Average, S&P 500 Industrials, Russell 3000, Dow Jones Composite Average, Russell 1000, NASDAQ Transportation, S&P 500 ESG",True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
PANW,daily,2025-09-05,194.46,2A,Bullish Trend,green_light,2.6059,Mixed,2.7163,6.3704,3.1296,189.3175,1.0218,186.586,0.7127,189.267,1.1362,2.7437,182.814,1.0542,6.3704,188.5588,-0.1958,3.1296,187.2238,-0.0328,3.865,185.6628,0.0611,4.7383,178.1147,0.1506,9.1769,83.7544,0.7525,2.2151,0.3357,1.8794,122968552076.0,USD,Technology services,Packaged software,NASDAQ,Buy,2025-11-13,2025-08-18,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG",True,True,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
MNST,daily,2025-09-05,62.46,3A,Bullish Fade,orange_light,1.8341,Mixed,-0.5981,-1.4624,1.3813,62.8358,0.0294,62.6661,0.0322,62.551,-0.14,-0.1455,63.387,0.1579,-1.4624,61.609,-0.003,1.3813,57.2779,0.0363,9.0472,56.2888,0.0604,10.9635,54.7243,0.022,14.1357,33.3333,0.8797,0.3029,0.4176,-0.1147,60655716357.0,USD,Consumer non-durables,Beverages: non-alcoholic,NASDAQ,Buy,2025-10-30,2025-08-07,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Staples, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials",True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
CPRT,daily,2025-09-05,48.57,1C,Pullback,yellow_light,2.3356,Bullish,-0.0219,1.2466,2.3971,48.5807,0.0858,48.1381,0.0873,48.731,0.1282,-0.3304,47.972,0.1293,1.2466,47.433,0.0144,2.3971,54.7013,-0.0414,-11.2086,54.3297,-0.014,-10.6014,54.0417,-0.0208,-10.1249,60.2195,0.175,0.4559,0.3273,0.1286,47036609811.0,USD,Retail trade,Specialty stores,NASDAQ,Buy,2025-09-03,2025-05-22,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Industrials, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials",True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
DXCM,daily,2025-09-05,80.51,1B,Mean Reversion,yellow,2.9487,Bearish,2.6651,2.08,-1.6391,78.42,0.0697,78.969,-0.087,77.563,-0.3026,3.7995,78.8695,0.0604,2.08,81.8516,-0.0931,-1.6391,80.0268,0.028,0.6038,77.9989,0.0317,3.2194,86.1909,-0.1752,-6.5911,48.8833,0.6688,-0.9476,-1.3147,0.3672,29850858168.0,USD,Health technology,Medical specialties,NASDAQ,Strong buy,2025-10-23,2025-07-30,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Health Care, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000",True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
KDP,daily,2025-09-05,28.65,4A,Bearish Trend,red_light,3.0249,Bearish,-4.7297,-11.5031,-13.2134,30.0723,-0.3798,31.3401,-0.3057,29.919,-0.6,-4.2415,32.374,-0.2224,-11.5031,33.012,-0.0817,-13.2134,32.7304,-0.0179,-12.4667,33.1886,-0.0274,-13.6753,33.1181,-0.002,-13.4913,17.5661,0.0,-1.3555,-0.8721,-0.4834,39326703051.0,USD,Consumer non-durables,Beverages: non-alcoholic,NASDAQ,Buy,2025-10-23,2025-07-24,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Staples, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG",True,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
ON,daily,2025-09-05,49.11,4A,Bearish Trend,red_light,3.2821,Bearish,-0.615,-1.5101,-8.4561,49.4139,-0.2657,50.2708,-0.2084,49.931,-0.1236,-1.6443,49.863,-0.0311,-1.5101,53.6464,-0.0908,-8.4561,51.6342,-0.1026,-4.8887,55.4051,-0.0978,-11.3619,60.0796,-0.0587,-18.2584,41.2389,0.4014,-1.1326,-1.1066,-0.026,20853584897.0,USD,Electronic technology,Semiconductors,NASDAQ,Buy,2025-11-03,2025-08-04,"S&P 500, NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NASDAQ Clean Edge Green Energy",True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
FAST,daily,2025-09-05,47.99,3A,Bullish Fade,orange_light,2.1475,Bullish,-2.8197,-2.6947,2.9103,49.3824,-0.0551,48.9531,0.0422,49.763,0.0012,-3.5629,49.319,0.1612,-2.6947,46.6328,0.1649,2.9103,40.8514,0.0391,17.4747,40.1097,0.0645,19.6468,38.085,0.0378,26.0078,44.4858,0.8663,0.7872,1.0663,-0.2791,57335923319.0,USD,Distribution services,Wholesale distributors,NASDAQ,Neutral,2025-10-13,2025-07-14,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Industrials, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG",True,True,False,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
TTD,daily,2025-09-05,52.07,4A,Bearish Trend,red_light,2.5995,Mixed,-3.0291,-1.9974,-25.0316,53.6965,-0.2315,57.3165,-0.5383,53.24,0.0434,-2.1976,53.1312,-1.7485,-1.9974,69.4559,-0.3232,-25.0316,83.1665,-0.3722,-37.3907,89.5116,-0.1978,-41.8288,90.7792,-0.0957,-42.6411,49.8226,0.0722,-5.1769,-5.8058,0.629,25532600462.0,USD,Technology services,Packaged software,NASDAQ,Buy,2025-11-06,2025-08-07,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials",True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
ARM,daily,2025-09-05,138.17,1B,Mean Reversion,yellow,3.4522,Bearish,1.0055,0.2176,-5.6912,136.7945,-0.5017,138.6147,-0.4405,137.489,-0.054,0.4953,137.87,-0.1083,0.2176,146.508,-0.3137,-5.6912,135.5818,-0.0251,1.909,137.1402,0.0345,0.7509,135.9729,0.0212,1.6158,49.1106,0.5563,-2.5462,-2.7669,0.2207,148535334183.0,USD,Electronic technology,Semiconductors,NASDAQ,Buy,2025-11-05,2025-07-30,"NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, NASDAQ-100 Technology Sector, NASDAQ Computer",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
DDOG,daily,2025-09-05,136.08,1B,Mean Reversion,yellow,3.1164,Mixed,2.0604,4.0653,-0.8108,133.3328,0.3203,133.2497,0.1362,133.043,0.5782,2.2827,130.764,-0.0918,4.0653,137.1924,0.0948,-0.8108,127.7816,0.0417,6.4942,126.395,0.0881,7.6625,124.3911,0.0209,9.3969,61.5485,0.6011,-0.3019,-1.0738,0.7719,44049998216.0,USD,Technology services,Packaged software,NASDAQ,Buy,2025-10-30,2025-08-07,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
WBD,daily,2025-09-05,12.11,2A,Bullish Trend,green_light,3.1084,Mixed,1.9267,3.3894,0.3813,11.8811,-0.0086,11.9161,-0.0107,11.916,0.014,1.6281,11.713,-0.0398,3.3894,12.064,0.0221,0.3813,10.5147,0.0117,15.1715,10.0245,0.0171,20.8038,9.3987,0.0095,28.8474,54.7445,0.7648,-0.0389,-0.0555,0.0166,29214112630.0,USD,Consumer services,Cable/Satellite TV,NASDAQ,Buy,2025-11-06,2025-08-07,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG",True,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
PLTR,daily,2025-09-05,153.11,3B,Fade Confirmation,orange_dark,5.4911,Mixed,-2.8601,-7.5621,-2.2793,157.6181,-0.8166,160.2095,-0.6215,156.957,-0.8638,-2.451,165.6355,-0.7199,-7.5621,156.6812,0.2986,-2.2793,110.8938,0.4796,38.0691,97.2101,0.4994,57.5042,76.7043,0.3795,99.6108,21.9972,0.7841,-1.7422,0.2148,-1.957,381639044047.0,USD,Technology services,Packaged software,NASDAQ,Neutral,2025-11-10,2025-08-04,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
CSGP,daily,2025-09-05,89.46,LP,Launch Pad,purple,1.9867,Mixed,0.2425,-0.0045,0.9836,89.2435,-0.1321,89.5779,-0.0972,89.491,0.013,-0.0346,89.464,-0.3559,-0.0045,88.5886,0.17,0.9836,79.6473,0.0645,12.3202,78.907,0.0473,13.3739,79.0737,-0.0112,13.135,49.2212,0.7324,-0.1443,0.1133,-0.2576,37861633846.0,USD,Technology services,Internet software/Services,NASDAQ,Buy,2025-10-28,2025-07-22,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Real Estate, Russell 3000, Russell 1000, S&P 500 ESG, NASDAQ Real Estate and Other Financial Services, KBW NASDAQ Financial Technology Index",True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
GFS,daily,2025-09-05,33.29,??,Undefined,gray,2.7702,Mixed,-0.4842,0.027,-9.2718,33.452,-0.06,33.9405,-0.0861,33.667,0.015,-1.1198,33.281,-0.0482,0.027,36.692,-0.0957,-9.2718,38.7057,-0.0475,-13.9919,39.0109,-0.0418,-14.6649,41.976,-0.0488,-20.6927,51.9856,0.1778,-0.8106,-1.0001,0.1895,18693983940.0,USD,Electronic technology,Semiconductors,NASDAQ,Buy,2025-11-11,2025-08-05,"NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
ZS,daily,2025-09-05,274.2,1B,Mean Reversion,yellow,2.8127,Bearish,0.4056,0.3636,-4.1399,273.0923,-0.1937,275.0063,-0.2983,272.7995,-0.1285,0.5134,273.2068,-0.4526,0.3636,286.0418,-0.6984,-4.1399,234.7659,0.342,16.7972,224.0809,0.3639,22.3665,212.015,0.2527,29.3305,49.1738,0.7366,-2.9857,-3.5322,0.5465,41676618137.0,USD,Technology services,Packaged software,NASDAQ,Buy,2025-09-02,2025-05-29,"NASDAQ 100, NASDAQ Composite, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
MCHP,daily,2025-09-05,65.92,1B,Mean Reversion,yellow,3.3551,Bearish,0.9426,0.8811,-4.3361,65.3045,-0.2504,65.9318,-0.1851,65.944,-0.1231,-0.0364,65.3442,-0.1024,0.8811,68.9079,-0.1015,-4.3361,59.1016,-0.0125,11.5367,62.1257,-0.0499,6.1074,68.9576,-0.0614,-4.405,50.6497,0.705,-0.8317,-0.8165,-0.0152,36493141951.0,USD,Electronic technology,Semiconductors,NASDAQ,Buy,2025-10-30,2025-08-07,"S&P 500, NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
MRVL,daily,2025-09-05,63.33,4B,Bearish Confirmation,red,4.8493,Bearish,-6.3195,-12.5071,-14.2153,67.6021,-1.4326,70.4201,-0.9054,68.944,-1.0044,-8.1428,72.383,-0.6157,-12.5071,73.8243,-0.2115,-14.2153,81.8564,-0.1413,-22.6328,81.1312,-0.0308,-21.9413,77.5508,-0.0226,-18.3374,30.5975,0.183,-2.8252,-1.4609,-1.3643,64026974748.0,USD,Electronic technology,Semiconductors,NASDAQ,Strong buy,2025-08-28,2025-05-29,"NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
CRWD,daily,2025-09-05,417.63,4A,Bearish Trend,red_light,3.0172,Bearish,-0.4639,-1.1743,-8.1953,419.5762,-1.3406,426.0496,-1.3228,420.208,-0.5116,-0.6135,422.5925,-1.3947,-1.1743,454.9114,-1.409,-8.1953,410.3279,0.3723,1.7796,387.4595,0.5994,7.7867,366.4105,0.2952,13.9787,43.8525,0.6396,-9.5779,-10.5639,0.986,104086036873.0,USD,Technology services,Packaged software,NASDAQ,Buy,2025-08-27,2025-06-03,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
TEAM,daily,2025-09-05,172.43,1B,Mean Reversion,yellow,2.863,Mixed,0.7248,2.5984,-7.2103,171.1891,0.2109,172.854,-0.1053,171.402,0.5626,0.5998,168.063,-0.4894,2.5984,185.8288,-0.4632,-7.2103,227.6249,-0.3701,-24.2482,219.3748,0.0325,-21.3994,205.3406,-0.0947,-16.0273,55.6859,0.0994,-3.4976,-5.0347,1.5371,43249596329.0,USD,Technology services,Packaged software,NASDAQ,Buy,2025-10-30,2025-08-07,"NASDAQ 100, NASDAQ Composite, ISE CTA Cloud Computing, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
