date,timeframe,monthly_mb_total_stocks,monthly_mb_advancing_stocks,monthly_mb_declining_stocks,monthly_mb_unchanged_stocks,monthly_mb_net_advances,monthly_mb_ad_ratio,monthly_mb_ad_line,monthly_mb_advance_pct,monthly_mb_decline_pct,monthly_mb_avg_pct_change,monthly_mb_pct_change_volatility,monthly_mb_long_new_highs,monthly_mb_long_new_lows,monthly_mb_total_stocks_hl_long,monthly_mb_net_long_new_highs,monthly_mb_hl_ratio_long,monthly_mb_long_new_highs_pct,monthly_mb_long_new_lows_pct,monthly_mb_net_hl_line_long,monthly_mb_medium_new_highs,monthly_mb_medium_new_lows,monthly_mb_total_stocks_hl_medium,monthly_mb_net_medium_new_highs,monthly_mb_hl_ratio_medium,monthly_mb_medium_new_highs_pct,monthly_mb_medium_new_lows_pct,monthly_mb_net_hl_line_medium,monthly_mb_short_new_highs,monthly_mb_short_new_lows,monthly_mb_total_stocks_hl_short,monthly_mb_net_short_new_highs,monthly_mb_hl_ratio_short,monthly_mb_short_new_highs_pct,monthly_mb_short_new_lows_pct,monthly_mb_net_hl_line_short,monthly_mb_stocks_above_ma_3,monthly_mb_total_stocks_ma_3,monthly_mb_pct_above_ma_3,monthly_mb_stocks_above_ma_6,monthly_mb_total_stocks_ma_6,monthly_mb_pct_above_ma_6,monthly_mb_stocks_above_ma_12,monthly_mb_total_stocks_ma_12,monthly_mb_pct_above_ma_12,monthly_mb_long_new_highs_gt_100,monthly_mb_long_success_condition,monthly_mb_medium_new_highs_gt_100,monthly_mb_medium_success_condition,monthly_mb_short_new_highs_gt_100,monthly_mb_short_success_condition,monthly_mb_ad_ratio_gt_2_0,monthly_mb_ad_ratio_lt_0_5,monthly_mb_strong_advance_breadth,monthly_mb_weak_advance_breadth,monthly_mb_timeframe,monthly_mb_universe,monthly_mb_hl_periods,monthly_mb_ma_periods,monthly_mb_bullish_momentum_5d,monthly_mb_bearish_momentum_5d,monthly_mb_net_momentum_5d,monthly_mb_bullish_momentum_10d,monthly_mb_bearish_momentum_10d,monthly_mb_net_momentum_10d,monthly_mb_bullish_momentum_20d,monthly_mb_bearish_momentum_20d,monthly_mb_net_momentum_20d,monthly_mb_overall_breadth_score,monthly_mb_breadth_rating,monthly_mb_signal_strength,monthly_mb_threshold_classification,monthly_mb_market_participation
2025-06-03,monthly,101,77,24,0,53,3.21,1793,76.24,23.76,1.01,1.76,29,4,101,25,7.25,28.71,3.96,1673,72,14,101,58,5.14,71.29,13.86,1956,101,101,101,0,1.00,100.00,100.00,0,78,101,77.23,74,101,73.27,66,101,65.35,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.20,0.00,0.20,0.30,-0.10,0.30,0.20,0.10,15.25,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),76.24
2025-06-04,monthly,101,53,48,0,5,1.10,1798,52.48,47.52,0.22,1.79,29,3,101,26,9.67,28.71,2.97,1699,67,10,101,57,6.70,66.34,9.90,2013,101,101,101,0,1.00,100.00,100.00,0,62,101,61.39,74,101,73.27,69,101,68.32,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.00,0.20,0.20,0.30,-0.10,0.30,0.15,0.15,10.50,Very Poor,Neutral,Neutral,52.48
2025-06-05,monthly,101,42,59,0,-17,0.71,1781,41.58,58.42,-0.36,2.07,28,8,101,20,3.50,27.72,7.92,1719,49,24,101,25,2.04,48.51,23.76,2038,101,101,101,0,1.00,100.00,100.00,0,51,101,50.50,65,101,64.36,66,101,65.35,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.00,0.20,0.20,0.20,0.00,0.25,0.15,0.10,8.32,Very Poor,Neutral,Neutral,41.58
2025-06-06,monthly,101,88,13,0,75,6.77,1856,87.13,12.87,0.88,2.54,37,4,101,33,9.25,36.63,3.96,1752,53,7,101,46,7.57,52.48,6.93,2084,101,101,101,0,1.00,100.00,100.00,0,80,101,79.21,81,101,80.20,78,101,77.23,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.00,0.40,0.30,0.20,0.10,0.25,0.15,0.10,17.43,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),87.13
2025-06-09,monthly,101,51,50,0,1,1.02,1857,50.50,49.50,0.16,2.12,35,9,101,26,3.89,34.65,8.91,1778,55,27,101,28,2.04,54.46,26.73,2112,101,101,101,0,1.00,100.00,100.00,0,61,101,60.40,63,101,62.38,67,101,66.34,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.00,0.40,0.30,0.10,0.20,0.25,0.15,0.10,10.10,Very Poor,Neutral,Neutral,50.50
2025-06-10,monthly,101,69,32,0,37,2.16,1894,68.32,31.68,0.84,1.68,38,8,101,30,4.75,37.62,7.92,1808,46,35,101,11,1.31,45.54,34.65,2123,101,101,101,0,1.00,100.00,100.00,0,64,101,63.37,66,101,65.35,71,101,70.30,0,0,0,0,1,1,1,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.00,0.20,0.20,0.10,0.10,0.20,0.15,0.05,13.66,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),68.32
2025-06-11,monthly,101,28,72,1,-44,0.39,1850,27.72,71.29,-0.39,1.63,33,13,101,20,2.54,32.67,12.87,1828,44,30,101,14,1.47,43.56,29.70,2137,101,101,101,0,1.00,100.00,100.00,0,48,101,47.52,62,101,61.39,62,101,61.39,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.20,0.00,0.20,0.10,0.10,0.20,0.20,0.00,5.54,Very Poor,Weak Signal (Bearish),Neutral,27.72
2025-06-12,monthly,101,56,45,0,11,1.24,1861,55.45,44.55,0.08,1.31,13,9,101,4,1.44,12.87,8.91,1832,29,34,101,-5,0.85,28.71,33.66,2132,101,101,101,0,1.00,100.00,100.00,0,52,101,51.49,62,101,61.39,76,101,75.25,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.20,0.00,0.20,0.10,0.10,0.20,0.20,0.00,11.09,Very Poor,Neutral,Neutral,55.45
2025-06-13,monthly,101,10,91,0,-81,0.11,1780,9.90,90.10,-1.44,1.44,6,17,101,-11,0.35,5.94,16.83,1821,19,60,101,-41,0.32,18.81,59.41,2091,101,101,101,0,1.00,100.00,100.00,0,16,101,15.84,25,101,24.75,50,101,49.50,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.40,-0.40,0.20,0.20,0.00,0.20,0.25,-0.05,1.98,Very Poor,Weak Signal (Bearish),Neutral,9.90
2025-06-16,monthly,101,80,21,0,59,3.81,1839,79.21,20.79,1.29,1.86,17,9,101,8,1.89,16.83,8.91,1829,36,25,101,11,1.44,35.64,24.75,2102,101,101,101,0,1.00,100.00,100.00,0,61,101,60.40,52,101,51.49,64,101,63.37,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.40,-0.20,0.30,0.20,0.10,0.20,0.25,-0.05,15.84,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),79.21
2025-06-17,monthly,101,13,88,0,-75,0.15,1764,12.87,87.13,-1.07,1.31,12,19,101,-7,0.63,11.88,18.81,1822,29,48,101,-19,0.60,28.71,47.52,2083,101,101,101,0,1.00,100.00,100.00,0,35,101,34.65,31,101,30.69,41,101,40.59,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.60,-0.40,0.20,0.30,-0.10,0.20,0.30,-0.10,2.57,Very Poor,Weak Signal (Bearish),Neutral,12.87
2025-06-18,monthly,101,36,63,2,-27,0.57,1737,35.64,62.38,-0.15,1.40,6,25,101,-19,0.24,5.94,24.75,1803,15,56,101,-41,0.27,14.85,55.45,2042,101,101,101,0,1.00,100.00,100.00,0,23,101,22.77,26,101,25.74,36,101,35.64,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.40,-0.20,0.20,0.30,-0.10,0.20,0.30,-0.10,7.13,Very Poor,Neutral,Neutral,35.64
2025-06-20,monthly,101,42,58,1,-16,0.72,1721,41.58,57.43,-0.32,1.37,10,23,101,-13,0.43,9.90,22.77,1790,33,45,101,-12,0.73,32.67,44.55,2030,101,101,101,0,1.00,100.00,100.00,0,46,101,45.54,29,101,28.71,35,101,34.65,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.40,-0.20,0.20,0.30,-0.10,0.20,0.25,-0.05,8.32,Very Poor,Neutral,Neutral,41.58
2025-06-23,monthly,101,80,21,0,59,3.81,1780,79.21,20.79,0.87,1.80,14,25,101,-11,0.56,13.86,24.75,1779,42,52,101,-10,0.81,41.58,51.49,2020,101,101,101,0,1.00,100.00,100.00,0,74,101,73.27,63,101,62.38,54,101,53.47,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.20,0.20,0.20,0.30,-0.10,0.25,0.25,0.00,15.84,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),79.21
2025-06-24,monthly,101,85,16,0,69,5.31,1849,84.16,15.84,1.73,1.94,30,2,101,28,15.00,29.70,1.98,1807,75,4,101,71,18.75,74.26,3.96,2091,101,101,101,0,1.00,100.00,100.00,0,92,101,91.09,84,101,83.17,68,101,67.33,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.20,0.20,0.30,0.30,0.00,0.30,0.20,0.10,16.83,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),84.16
2025-06-25,monthly,101,32,69,0,-37,0.46,1812,31.68,68.32,-0.52,1.67,27,10,101,17,2.70,26.73,9.90,1824,55,17,101,38,3.24,54.46,16.83,2129,101,101,101,0,1.00,100.00,100.00,0,56,101,55.45,71,101,70.30,58,101,57.43,0,0,0,0,1,1,0,1,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.00,0.40,0.30,0.30,0.00,0.25,0.20,0.05,6.34,Very Poor,Weak Signal (Bearish),Neutral,31.68
2025-06-26,monthly,101,76,25,0,51,3.04,1863,75.25,24.75,0.74,1.23,28,8,101,20,3.50,27.72,7.92,1844,49,27,101,22,1.81,48.51,26.73,2151,101,101,101,0,1.00,100.00,100.00,0,59,101,58.42,79,101,78.22,68,101,67.33,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.60,0.00,0.60,0.40,0.20,0.20,0.30,0.15,0.15,15.05,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),75.25
2025-06-27,monthly,101,62,38,1,24,1.63,1887,61.39,37.62,0.25,1.55,36,4,101,32,9.00,35.64,3.96,1876,65,14,101,51,4.64,64.36,13.86,2202,101,101,101,0,1.00,100.00,100.00,0,70,101,69.31,78,101,77.23,72,101,71.29,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.60,0.00,0.60,0.40,0.20,0.20,0.30,0.15,0.15,12.28,Very Poor,Neutral,Neutral,61.39
2025-06-30,monthly,101,77,24,0,53,3.21,1940,76.24,23.76,0.72,1.29,34,2,101,32,17.00,33.66,1.98,1908,57,17,101,40,3.35,56.44,16.83,2242,101,101,101,0,1.00,100.00,100.00,0,77,101,76.24,86,101,85.15,82,101,81.19,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.60,0.00,0.60,0.50,0.10,0.40,0.35,0.15,0.20,15.25,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),76.24
2025-07-01,monthly,101,63,38,0,25,1.66,1965,62.38,37.62,0.09,2.48,52,3,101,49,17.33,51.49,2.97,1957,67,37,101,30,1.81,66.34,36.63,2272,101,101,101,0,1.00,100.00,100.00,0,66,101,65.35,73,101,72.28,87,101,86.14,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.00,0.40,0.40,0.10,0.30,0.35,0.15,0.20,12.48,Very Poor,Neutral,Neutral,62.38
2025-07-02,monthly,101,53,47,1,6,1.13,1971,52.48,46.53,0.36,1.81,25,5,101,20,5.00,24.75,4.95,1977,30,25,101,5,1.20,29.70,24.75,2277,101,101,101,0,1.00,100.00,100.00,0,54,101,53.47,67,101,66.34,80,101,79.21,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.00,0.40,0.40,0.00,0.40,0.30,0.15,0.15,10.50,Very Poor,Neutral,Neutral,52.48
2025-07-03,monthly,101,77,24,0,53,3.21,2024,76.24,23.76,0.92,1.85,41,2,101,39,20.50,40.59,1.98,2016,48,10,101,38,4.80,47.52,9.90,2315,101,101,101,0,1.00,100.00,100.00,0,81,101,80.20,80,101,79.21,88,101,87.13,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.00,0.40,0.50,0.00,0.50,0.35,0.15,0.20,15.25,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),76.24
2025-07-07,monthly,101,25,76,0,-51,0.33,1973,24.75,75.25,-0.88,1.56,16,2,101,14,8.00,15.84,1.98,2030,29,32,101,-3,0.91,28.71,31.68,2312,101,101,101,0,1.00,100.00,100.00,0,41,101,40.59,62,101,61.39,83,101,82.18,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.20,0.20,0.50,0.10,0.40,0.35,0.20,0.15,4.95,Very Poor,Weak Signal (Bearish),Neutral,24.75
2025-07-08,monthly,101,59,42,0,17,1.40,1990,58.42,41.58,0.52,1.85,26,1,101,25,26.00,25.74,0.99,2055,40,40,101,0,1.00,39.60,39.60,2312,101,101,101,0,1.00,100.00,100.00,0,46,101,45.54,55,101,54.46,78,101,77.23,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.20,0.00,0.40,0.10,0.30,0.30,0.20,0.10,11.68,Very Poor,Neutral,Neutral,58.42
2025-07-09,monthly,101,58,43,0,15,1.35,2005,57.43,42.57,0.18,1.28,25,6,101,19,4.17,24.75,5.94,2074,41,31,101,10,1.32,40.59,30.69,2322,101,101,101,0,1.00,100.00,100.00,0,69,101,68.32,58,101,57.43,77,101,76.24,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.20,0.00,0.30,0.10,0.20,0.30,0.20,0.10,11.49,Very Poor,Neutral,Neutral,57.43
2025-07-10,monthly,101,54,46,1,8,1.17,2013,53.47,45.54,-0.34,2.43,27,18,101,9,1.50,26.73,17.82,2083,44,39,101,5,1.13,43.56,38.61,2327,101,101,101,0,1.00,100.00,100.00,0,57,101,56.44,57,101,56.44,67,101,66.34,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.20,0.00,0.30,0.10,0.20,0.30,0.20,0.10,10.69,Very Poor,Neutral,Neutral,53.47
2025-07-11,monthly,101,25,74,2,-49,0.34,1964,24.75,73.27,-0.68,1.51,15,20,101,-5,0.75,14.85,19.80,2078,20,45,101,-25,0.44,19.80,44.55,2302,101,101,101,0,1.00,100.00,100.00,0,32,101,31.68,40,101,39.60,55,101,54.46,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.40,-0.40,0.20,0.20,0.00,0.30,0.20,0.10,4.95,Very Poor,Weak Signal (Bearish),Neutral,24.75
2025-07-14,monthly,101,60,40,1,20,1.50,1984,59.41,39.60,0.54,1.89,17,16,101,1,1.06,16.83,15.84,2079,28,46,101,-18,0.61,27.72,45.54,2284,101,101,101,0,1.00,100.00,100.00,0,48,101,47.52,49,101,48.51,55,101,54.46,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.20,-0.20,0.20,0.20,0.00,0.30,0.20,0.10,11.88,Very Poor,Neutral,Neutral,59.41
2025-07-15,monthly,101,26,75,0,-49,0.35,1935,25.74,74.26,-0.74,1.81,20,16,101,4,1.25,19.80,15.84,2083,34,40,101,-6,0.85,33.66,39.60,2278,101,101,101,0,1.00,100.00,100.00,0,32,101,31.68,29,101,28.71,40,101,39.60,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.40,-0.40,0.10,0.30,-0.20,0.30,0.20,0.10,5.15,Very Poor,Weak Signal (Bearish),Neutral,25.74
2025-07-16,monthly,101,59,42,0,17,1.40,1952,58.42,41.58,0.21,1.60,7,32,101,-25,0.22,6.93,31.68,2058,14,56,101,-42,0.25,13.86,55.45,2236,101,101,101,0,1.00,100.00,100.00,0,43,101,42.57,32,101,31.68,36,101,35.64,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.40,-0.40,0.10,0.30,-0.20,0.25,0.20,0.05,11.68,Very Poor,Neutral,Neutral,58.42
2025-07-17,monthly,101,73,28,0,45,2.61,1997,72.28,27.72,0.77,1.51,17,13,101,4,1.31,16.83,12.87,2062,40,19,101,21,2.11,39.60,18.81,2257,101,101,101,0,1.00,100.00,100.00,0,76,101,75.25,58,101,57.43,44,101,43.56,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.40,-0.20,0.20,0.30,-0.10,0.30,0.15,0.15,14.46,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),72.28
2025-07-18,monthly,101,52,49,0,3,1.06,2000,51.49,48.51,0.05,1.40,22,6,101,16,3.67,21.78,5.94,2078,72,12,101,60,6.00,71.29,11.88,2317,101,101,101,0,1.00,100.00,100.00,0,69,101,68.32,67,101,66.34,45,101,44.55,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.20,0.00,0.10,0.30,-0.20,0.30,0.15,0.15,10.30,Very Poor,Neutral,Neutral,51.49
2025-07-21,monthly,101,58,43,0,15,1.35,2015,57.43,42.57,0.26,1.26,19,9,101,10,2.11,18.81,8.91,2088,55,22,101,33,2.50,54.46,21.78,2350,101,101,101,0,1.00,100.00,100.00,0,57,101,56.44,65,101,64.36,52,101,51.49,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.20,0.00,0.10,0.20,-0.10,0.30,0.15,0.15,11.49,Very Poor,Neutral,Neutral,57.43
2025-07-22,monthly,101,64,37,0,27,1.73,2042,63.37,36.63,0.46,2.13,19,13,101,6,1.46,18.81,12.87,2094,44,37,101,7,1.19,43.56,36.63,2357,101,101,101,0,1.00,100.00,100.00,0,64,101,63.37,72,101,71.29,67,101,66.34,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.00,0.20,0.10,0.20,-0.10,0.25,0.15,0.10,12.67,Very Poor,Neutral,Neutral,63.37
2025-07-23,monthly,101,63,38,0,25,1.66,2067,62.38,37.62,0.39,2.52,27,11,101,16,2.45,26.73,10.89,2110,49,24,101,25,2.04,48.51,23.76,2382,101,101,101,0,1.00,100.00,100.00,0,68,101,67.33,74,101,73.27,75,101,74.26,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.00,0.20,0.10,0.20,-0.10,0.20,0.15,0.05,12.48,Very Poor,Neutral,Neutral,62.38
2025-07-24,monthly,101,56,45,0,11,1.24,2078,55.45,44.55,-0.08,1.87,28,10,101,18,2.80,27.72,9.90,2128,48,20,101,28,2.40,47.52,19.80,2410,101,101,101,0,1.00,100.00,100.00,0,52,101,51.49,68,101,67.33,70,101,69.31,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.00,0.00,0.10,0.20,-0.10,0.20,0.15,0.05,11.09,Very Poor,Neutral,Neutral,55.45
2025-07-25,monthly,101,59,42,0,17,1.40,2095,58.42,41.58,0.16,2.45,26,12,101,14,2.17,25.74,11.88,2142,35,26,101,9,1.35,34.65,25.74,2419,101,101,101,0,1.00,100.00,100.00,0,66,101,65.35,67,101,66.34,71,101,70.30,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.00,0.00,0.10,0.10,0.00,0.15,0.15,0.00,11.68,Very Poor,Neutral,Neutral,58.42
2025-07-28,monthly,101,48,53,0,-5,0.91,2090,47.52,52.48,0.05,1.52,24,5,101,19,4.80,23.76,4.95,2161,48,31,101,17,1.55,47.52,30.69,2436,101,101,101,0,1.00,100.00,100.00,0,52,101,51.49,58,101,57.43,70,101,69.31,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.00,0.00,0.10,0.10,0.00,0.15,0.15,0.00,9.50,Very Poor,Neutral,Neutral,47.52
2025-07-29,monthly,101,49,52,0,-3,0.94,2087,48.51,51.49,-0.15,2.18,24,13,101,11,1.85,23.76,12.87,2172,45,44,101,1,1.02,44.55,43.56,2437,101,101,101,0,1.00,100.00,100.00,0,50,101,49.50,53,101,52.48,63,101,62.38,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.15,-0.05,9.70,Very Poor,Neutral,Neutral,48.51
2025-07-30,monthly,101,41,59,1,-18,0.69,2069,40.59,58.42,-0.32,2.27,20,22,101,-2,0.91,19.80,21.78,2170,37,51,101,-14,0.73,36.63,50.50,2423,101,101,101,0,1.00,100.00,100.00,0,43,101,42.57,48,101,47.52,57,101,56.44,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.15,-0.05,8.12,Very Poor,Neutral,Neutral,40.59
2025-07-31,monthly,101,20,81,0,-61,0.25,2008,19.80,80.20,-1.67,2.94,17,35,101,-18,0.49,16.83,34.65,2152,22,68,101,-46,0.32,21.78,67.33,2377,101,101,101,0,1.00,100.00,100.00,0,22,101,21.78,24,101,23.76,36,101,35.64,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.20,-0.20,0.00,0.10,-0.10,0.10,0.20,-0.10,3.96,Very Poor,Weak Signal (Bearish),Neutral,19.80
2025-08-01,monthly,101,25,76,0,-51,0.33,1957,24.75,75.25,-1.45,2.01,4,50,101,-46,0.08,3.96,49.50,2106,8,79,101,-71,0.10,7.92,78.22,2306,101,101,101,0,1.00,100.00,100.00,0,13,101,12.87,19,101,18.81,25,101,24.75,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.40,-0.40,0.00,0.20,-0.20,0.05,0.25,-0.20,4.95,Very Poor,Weak Signal (Bearish),Neutral,24.75
2025-08-04,monthly,101,86,15,0,71,5.73,2028,85.15,14.85,1.52,3.50,12,9,101,3,1.33,11.88,8.91,2109,19,11,101,8,1.73,18.81,10.89,2314,101,101,101,0,1.00,100.00,100.00,0,72,101,71.29,43,101,42.57,44,101,43.56,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.40,-0.20,0.10,0.20,-0.10,0.10,0.20,-0.10,17.03,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),85.15
2025-08-05,monthly,101,29,72,0,-43,0.40,1985,28.71,71.29,-0.78,3.24,12,16,101,-4,0.75,11.88,15.84,2105,57,26,101,31,2.19,56.44,25.74,2345,101,101,101,0,1.00,100.00,100.00,0,51,101,50.50,33,101,32.67,35,101,34.65,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.60,-0.40,0.10,0.30,-0.20,0.10,0.25,-0.15,5.74,Very Poor,Weak Signal (Bearish),Neutral,28.71
2025-08-06,monthly,101,64,37,0,27,1.73,2012,63.37,36.63,0.52,3.10,9,18,101,-9,0.50,8.91,17.82,2096,36,37,101,-1,0.97,35.64,36.63,2344,101,101,101,0,1.00,100.00,100.00,0,54,101,53.47,41,101,40.59,38,101,37.62,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.60,-0.40,0.10,0.30,-0.20,0.10,0.25,-0.15,12.67,Very Poor,Neutral,Neutral,63.37
2025-08-07,monthly,101,47,51,3,-4,0.92,2008,46.53,50.50,-0.41,3.48,18,22,101,-4,0.82,17.82,21.78,2092,55,35,101,20,1.57,54.46,34.65,2364,101,101,101,0,1.00,100.00,100.00,0,46,101,45.54,47,101,46.53,42,101,41.58,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.40,-0.20,0.10,0.30,-0.20,0.10,0.25,-0.15,9.31,Very Poor,Neutral,Neutral,46.53
2025-08-08,monthly,101,64,36,1,28,1.78,2036,63.37,35.64,0.01,4.45,19,16,101,3,1.19,18.81,15.84,2095,34,28,101,6,1.21,33.66,27.72,2370,101,101,101,0,1.00,100.00,100.00,0,53,101,52.48,51,101,50.50,45,101,44.55,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.20,0.00,0.10,0.30,-0.20,0.10,0.20,-0.10,12.67,Very Poor,Neutral,Neutral,63.37
2025-08-11,monthly,101,30,71,0,-41,0.42,1995,29.70,70.30,-0.53,1.65,12,23,101,-11,0.52,11.88,22.77,2084,36,45,101,-9,0.80,35.64,44.55,2361,101,101,101,0,1.00,100.00,100.00,0,45,101,44.55,44,101,43.56,41,101,40.59,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.40,-0.40,0.10,0.40,-0.30,0.10,0.25,-0.15,5.94,Very Poor,Weak Signal (Bearish),Neutral,29.70
2025-08-12,monthly,101,79,22,0,57,3.59,2052,78.22,21.78,1.37,2.13,22,13,101,9,1.69,21.78,12.87,2093,53,30,101,23,1.77,52.48,29.70,2384,101,101,101,0,1.00,100.00,100.00,0,71,101,70.30,66,101,65.35,53,101,52.48,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.20,0.00,0.20,0.40,-0.20,0.15,0.20,-0.05,15.64,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),78.22
2025-08-13,monthly,101,71,30,0,41,2.37,2093,70.30,29.70,0.93,1.91,26,6,101,20,4.33,25.74,5.94,2113,66,18,101,48,3.67,65.35,17.82,2432,101,101,101,0,1.00,100.00,100.00,0,77,101,76.24,72,101,71.29,63,101,62.38,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.20,0.20,0.30,0.40,-0.10,0.20,0.20,0.00,14.06,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),70.30
2025-08-14,monthly,101,31,69,1,-38,0.45,2055,30.69,68.32,-0.65,1.57,12,3,101,9,4.00,11.88,2.97,2122,30,19,101,11,1.58,29.70,18.81,2443,101,101,101,0,1.00,100.00,100.00,0,43,101,42.57,67,101,66.34,58,101,57.43,0,0,0,0,1,1,0,1,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.20,0.20,0.30,0.30,0.00,0.15,0.20,-0.05,6.14,Very Poor,Weak Signal (Bearish),Neutral,30.69
