date,timeframe,monthly_mb_total_stocks,monthly_mb_advancing_stocks,monthly_mb_declining_stocks,monthly_mb_unchanged_stocks,monthly_mb_net_advances,monthly_mb_ad_ratio,monthly_mb_ad_line,monthly_mb_advance_pct,monthly_mb_decline_pct,monthly_mb_avg_pct_change,monthly_mb_pct_change_volatility,monthly_mb_long_new_highs,monthly_mb_long_new_lows,monthly_mb_total_stocks_hl_long,monthly_mb_net_long_new_highs,monthly_mb_hl_ratio_long,monthly_mb_long_new_highs_pct,monthly_mb_long_new_lows_pct,monthly_mb_net_hl_line_long,monthly_mb_medium_new_highs,monthly_mb_medium_new_lows,monthly_mb_total_stocks_hl_medium,monthly_mb_net_medium_new_highs,monthly_mb_hl_ratio_medium,monthly_mb_medium_new_highs_pct,monthly_mb_medium_new_lows_pct,monthly_mb_net_hl_line_medium,monthly_mb_short_new_highs,monthly_mb_short_new_lows,monthly_mb_total_stocks_hl_short,monthly_mb_net_short_new_highs,monthly_mb_hl_ratio_short,monthly_mb_short_new_highs_pct,monthly_mb_short_new_lows_pct,monthly_mb_net_hl_line_short,monthly_mb_stocks_above_ma_3,monthly_mb_total_stocks_ma_3,monthly_mb_pct_above_ma_3,monthly_mb_stocks_above_ma_6,monthly_mb_total_stocks_ma_6,monthly_mb_pct_above_ma_6,monthly_mb_stocks_above_ma_12,monthly_mb_total_stocks_ma_12,monthly_mb_pct_above_ma_12,monthly_mb_long_new_highs_gt_100,monthly_mb_long_success_condition,monthly_mb_medium_new_highs_gt_100,monthly_mb_medium_success_condition,monthly_mb_short_new_highs_gt_100,monthly_mb_short_success_condition,monthly_mb_ad_ratio_gt_2_0,monthly_mb_ad_ratio_lt_0_5,monthly_mb_strong_advance_breadth,monthly_mb_weak_advance_breadth,monthly_mb_timeframe,monthly_mb_universe,monthly_mb_hl_periods,monthly_mb_ma_periods,monthly_mb_bullish_momentum_5d,monthly_mb_bearish_momentum_5d,monthly_mb_net_momentum_5d,monthly_mb_bullish_momentum_10d,monthly_mb_bearish_momentum_10d,monthly_mb_net_momentum_10d,monthly_mb_bullish_momentum_20d,monthly_mb_bearish_momentum_20d,monthly_mb_net_momentum_20d,monthly_mb_overall_breadth_score,monthly_mb_breadth_rating,monthly_mb_signal_strength,monthly_mb_threshold_classification,monthly_mb_market_participation
2024-12-18,monthly,993,23,969,1,-946,0.02,9572,2.32,97.58,-3.47,1.99,44,766,993,-722,0.06,4.43,77.14,12683,135,911,993,-776,0.15,13.60,91.74,12681,993,993,993,0,1.00,100.00,100.00,0,25,993,2.52,27,993,2.72,45,993,4.53,0,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.00,0.40,1.60,2.00,0.30,1.70,2.15,0.15,2.00,0.46,Very Poor,Weak Signal (Bearish),Neutral,2.32
2024-12-19,monthly,993,418,569,6,-151,0.73,9421,42.09,57.30,-0.31,1.89,7,632,993,-625,0.01,0.70,63.65,12058,33,694,993,-661,0.05,3.32,69.89,12020,993,993,993,0,1.00,100.00,100.00,0,104,993,10.47,54,993,5.44,59,993,5.94,0,1,0,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.40,1.60,2.00,0.30,1.70,2.15,0.15,2.00,8.42,Very Poor,Neutral,Neutral,42.09
2024-12-20,monthly,993,821,169,3,652,4.86,10073,82.68,17.02,1.24,1.64,19,465,993,-446,0.04,1.91,46.83,11612,116,513,993,-397,0.23,11.68,51.66,11623,993,993,993,0,1.00,100.00,100.00,0,770,993,77.54,215,993,21.65,106,993,10.67,0,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.40,1.80,2.10,0.30,1.80,2.15,0.15,2.00,16.54,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),82.68
2024-12-23,monthly,993,539,447,7,92,1.21,10165,54.28,45.02,0.16,1.21,13,181,993,-168,0.07,1.31,18.23,11444,214,205,993,9,1.04,21.55,20.64,11632,993,993,993,0,1.00,100.00,100.00,0,742,993,74.72,327,993,32.93,149,993,15.01,0,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.40,1.80,2.10,0.30,1.80,2.10,0.15,1.95,10.86,Very Poor,Neutral,Neutral,54.28
2024-12-24,monthly,993,874,114,5,760,7.67,10925,88.02,11.48,0.79,0.85,24,43,993,-19,0.56,2.42,4.33,11425,474,61,993,413,7.77,47.73,6.14,12045,993,993,993,0,1.00,100.00,100.00,0,842,993,84.79,703,993,70.80,279,993,28.10,0,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.20,2.20,2.20,0.20,2.00,2.10,0.15,1.95,17.60,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),88.02
2024-12-26,monthly,993,600,384,9,216,1.56,11141,60.42,38.67,0.24,1.03,45,14,993,31,3.21,4.53,1.41,11456,691,56,993,635,12.34,69.59,5.64,12680,993,993,993,0,1.00,100.00,100.00,0,812,993,81.77,872,993,87.81,338,993,34.04,0,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.20,0.20,2.00,2.10,0.15,1.95,12.08,Very Poor,Neutral,Neutral,60.42
2024-12-27,monthly,993,95,895,3,-800,0.11,10341,9.57,90.13,-0.91,0.91,27,83,993,-56,0.33,2.72,8.36,11400,353,494,993,-141,0.71,35.55,49.75,12539,993,993,993,0,1.00,100.00,100.00,0,138,993,13.90,524,993,52.77,225,993,22.66,0,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.40,0.20,2.20,2.20,0.30,1.90,2.10,0.20,1.90,1.91,Very Poor,Weak Signal (Bearish),Neutral,9.57
2024-12-30,monthly,993,102,885,6,-783,0.12,9558,10.27,89.12,-0.96,1.17,8,338,993,-330,0.02,0.81,34.04,11070,47,921,993,-874,0.05,4.73,92.75,11665,993,993,993,0,1.00,100.00,100.00,0,66,993,6.65,117,993,11.78,131,993,13.19,0,1,0,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.20,0.40,1.80,2.20,0.40,1.80,2.10,0.25,1.85,2.05,Very Poor,Weak Signal (Bearish),Neutral,10.27
2024-12-31,monthly,993,563,421,9,142,1.34,9700,56.70,42.40,0.11,1.11,22,73,993,-51,0.30,2.22,7.35,11019,128,164,993,-36,0.78,12.89,16.52,11629,993,993,993,0,1.00,100.00,100.00,0,306,993,30.82,194,993,19.54,188,993,18.93,0,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.40,1.80,2.20,0.40,1.80,2.10,0.25,1.85,11.34,Very Poor,Neutral,Neutral,56.70
2025-01-02,monthly,993,390,600,3,-210,0.65,9490,39.27,60.42,-0.12,1.65,56,209,993,-153,0.27,5.64,21.05,10866,685,364,993,321,1.88,68.98,36.66,11950,993,993,993,0,1.00,100.00,100.00,0,389,993,39.17,219,993,22.05,234,993,23.56,0,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.40,1.60,2.20,0.30,1.90,2.10,0.25,1.85,7.85,Very Poor,Neutral,Neutral,39.27
2025-01-03,monthly,993,807,184,2,623,4.39,10113,81.27,18.53,1.22,2.01,103,163,993,-60,0.63,10.37,16.41,10806,410,346,993,64,1.18,41.29,34.84,12014,993,993,993,0,1.00,100.00,100.00,0,736,993,74.12,566,993,57.00,520,993,52.37,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.40,1.80,2.30,0.20,2.10,2.15,0.25,1.90,16.25,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),81.27
2025-01-06,monthly,993,490,495,8,-5,0.99,10108,49.35,49.85,0.15,1.98,250,144,993,106,1.74,25.18,14.50,10912,620,250,993,370,2.48,62.44,25.18,12384,993,993,993,0,1.00,100.00,100.00,0,587,993,59.11,571,993,57.50,523,993,52.67,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.30,0.20,2.10,2.15,0.25,1.90,9.87,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),49.35
2025-01-07,monthly,993,357,632,4,-275,0.56,9833,35.95,63.65,-0.56,1.93,194,218,993,-24,0.89,19.54,21.95,10888,298,398,993,-100,0.75,30.01,40.08,12284,993,993,993,0,1.00,100.00,100.00,0,347,993,34.94,486,993,48.94,438,993,44.11,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.00,2.20,2.20,0.20,2.00,2.15,0.25,1.90,7.19,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),35.95
2025-01-08,monthly,993,536,451,6,85,1.19,9918,53.98,45.42,0.01,1.66,75,286,993,-211,0.26,7.55,28.80,10677,144,662,993,-518,0.22,14.50,66.67,11766,993,993,993,0,1.00,100.00,100.00,0,468,993,47.13,514,993,51.76,449,993,45.22,0,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.00,2.20,2.20,0.20,2.00,2.15,0.25,1.90,10.80,Very Poor,Neutral,Neutral,53.98
2025-01-10,monthly,993,156,835,2,-679,0.19,9239,15.71,84.09,-1.53,2.31,98,454,993,-356,0.22,9.87,45.72,10321,158,685,993,-527,0.23,15.91,68.98,11239,993,993,993,0,1.00,100.00,100.00,0,176,993,17.72,217,993,21.85,259,993,26.08,0,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.10,0.30,1.80,2.15,0.25,1.90,3.14,Very Poor,Weak Signal (Bearish),Neutral,15.71
2025-01-13,monthly,993,703,285,5,418,2.47,9657,70.80,28.70,0.68,2.22,107,390,993,-283,0.27,10.78,39.27,10038,236,543,993,-307,0.43,23.77,54.68,10932,993,993,993,0,1.00,100.00,100.00,0,476,993,47.94,358,993,36.05,346,993,34.84,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.30,1.90,2.20,0.25,1.95,14.16,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),70.80
2025-01-14,monthly,993,745,244,4,501,3.05,10158,75.03,24.57,0.88,1.92,169,62,993,107,2.73,17.02,6.24,10145,608,102,993,506,5.96,61.23,10.27,11438,993,993,993,0,1.00,100.00,100.00,0,792,993,79.76,606,993,61.03,526,993,52.97,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.20,2.20,2.30,0.20,2.10,2.25,0.25,2.00,15.01,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),75.03
2025-01-15,monthly,993,769,222,2,547,3.46,10705,77.44,22.36,1.23,2.01,403,35,993,368,11.51,40.58,3.52,10513,866,65,993,801,13.32,87.21,6.55,12239,993,993,993,0,1.00,100.00,100.00,0,798,993,80.36,768,993,77.34,693,993,69.79,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.60,0.20,2.40,2.40,0.10,2.30,2.30,0.25,2.05,15.49,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),77.44
2025-01-16,monthly,993,718,268,7,450,2.68,11155,72.31,26.99,0.76,1.60,316,65,993,251,4.86,31.82,6.55,10764,476,142,993,334,3.35,47.94,14.30,12573,993,993,993,0,1.00,100.00,100.00,0,830,993,83.59,827,993,83.28,768,993,77.34,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.80,0.20,2.60,2.50,0.10,2.40,2.35,0.25,2.10,14.46,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),72.31
2025-01-17,monthly,993,657,325,11,332,2.02,11487,66.16,32.73,0.50,1.55,427,13,993,414,32.85,43.00,1.31,11178,613,90,993,523,6.81,61.73,9.06,13096,993,993,993,0,1.00,100.00,100.00,0,756,993,76.13,852,993,85.80,788,993,79.36,1,1,1,1,1,1,1,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.80,0.00,2.80,2.50,0.10,2.40,2.35,0.20,2.15,13.23,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),66.16
2025-01-21,monthly,993,826,164,3,662,5.04,12149,83.18,16.52,1.45,2.58,546,26,993,520,21.00,54.98,2.62,11698,762,116,993,646,6.57,76.74,11.68,13742,993,993,993,0,1.00,100.00,100.00,0,837,993,84.29,889,993,89.53,865,993,87.11,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.80,0.00,2.80,2.50,0.10,2.40,2.40,0.15,2.25,16.64,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),83.18
2025-01-22,monthly,993,353,638,2,-285,0.55,11864,35.55,64.25,-0.38,1.88,328,31,993,297,10.58,33.03,3.12,11995,413,279,993,134,1.48,41.59,28.10,13876,993,993,993,0,1.00,100.00,100.00,0,556,993,55.99,731,993,73.62,799,993,80.46,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.60,0.00,2.60,2.50,0.10,2.40,2.40,0.15,2.25,7.11,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),35.55
2025-01-23,monthly,993,615,369,9,246,1.67,12110,61.93,37.16,0.41,1.86,241,47,993,194,5.13,24.27,4.73,12189,315,431,993,-116,0.73,31.72,43.40,13760,993,993,993,0,1.00,100.00,100.00,0,539,993,54.28,699,993,70.39,814,993,81.97,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.50,0.10,2.40,2.35,0.15,2.20,12.39,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),61.93
2025-01-24,monthly,993,489,493,11,-4,0.99,12106,49.24,49.65,-0.08,1.69,247,23,993,224,10.74,24.87,2.32,12413,412,253,993,159,1.63,41.49,25.48,13919,993,993,993,0,1.00,100.00,100.00,0,563,993,56.70,646,993,65.06,805,993,81.07,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.00,2.20,2.50,0.10,2.40,2.35,0.15,2.20,9.85,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),49.24
2025-01-27,monthly,993,611,382,0,229,1.60,12335,61.53,38.47,-0.29,4.19,374,68,993,306,5.50,37.66,6.85,12719,545,375,993,170,1.45,54.88,37.76,14089,993,993,993,0,1.00,100.00,100.00,0,601,993,60.52,627,993,63.14,761,993,76.64,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.00,2.20,2.50,0.00,2.50,2.30,0.15,2.15,12.31,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),61.53
2025-01-28,monthly,994,427,557,9,-130,0.77,12205,42.96,56.04,0.10,2.48,313,79,994,234,3.96,31.49,7.95,12953,401,263,994,138,1.52,40.34,26.46,14227,994,994,994,0,1.00,100.00,100.00,0,481,994,48.39,566,994,56.94,737,994,74.14,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.00,2.00,2.40,0.00,2.40,2.30,0.15,2.15,8.59,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),42.96
2025-01-29,monthly,994,400,588,6,-188,0.68,12017,40.24,59.15,-0.38,1.93,163,46,994,117,3.54,16.40,4.63,13070,274,323,994,-49,0.85,27.57,32.49,14178,994,994,994,0,1.00,100.00,100.00,0,403,994,40.54,445,994,44.77,616,994,61.97,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.00,2.00,2.30,0.00,2.30,2.30,0.10,2.20,8.05,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),40.24
2025-01-30,monthly,994,820,171,3,649,4.80,12666,82.49,17.20,1.19,2.29,284,63,994,221,4.51,28.57,6.34,13291,513,180,994,333,2.85,51.61,18.11,14511,994,994,994,0,1.00,100.00,100.00,0,761,994,76.56,675,994,67.91,718,994,72.23,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.00,2.20,2.30,0.00,2.30,2.35,0.05,2.30,16.50,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),82.49
2025-01-31,monthly,994,252,739,3,-487,0.34,12179,25.35,74.35,-0.74,1.85,166,72,994,94,2.31,16.70,7.24,13385,390,253,994,137,1.54,39.24,25.45,14648,994,994,994,0,1.00,100.00,100.00,0,458,994,46.08,485,994,48.79,587,994,59.05,1,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.10,2.10,2.35,0.10,2.25,5.07,Very Poor,Weak Signal (Bearish),New Highs Expansion (Bullish),25.35
2025-02-03,monthly,994,299,688,7,-389,0.43,11790,30.08,69.22,-0.91,1.87,77,297,994,-220,0.26,7.75,29.88,13165,140,833,994,-693,0.17,14.08,83.80,13955,994,994,994,0,1.00,100.00,100.00,0,255,994,25.65,346,994,34.81,418,994,42.05,0,1,1,1,1,1,0,1,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.10,2.10,2.35,0.10,2.25,6.02,Very Poor,Weak Signal (Bearish),Neutral,30.08
2025-02-04,monthly,994,579,409,6,170,1.42,11960,58.25,41.15,0.44,2.13,115,99,994,16,1.16,11.57,9.96,13181,217,192,994,25,1.13,21.83,19.32,13980,994,994,994,0,1.00,100.00,100.00,0,468,994,47.08,414,994,41.65,444,994,44.67,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.10,0.10,2.00,2.30,0.10,2.20,11.65,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),58.25
2025-02-05,monthly,995,699,290,5,409,2.41,12369,70.25,29.15,0.68,2.36,175,90,995,85,1.94,17.59,9.05,13266,565,136,995,429,4.15,56.78,13.67,14409,995,995,995,0,1.00,100.00,100.00,0,737,995,74.07,561,995,56.38,530,995,53.27,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.20,2.20,2.20,0.10,2.10,2.35,0.10,2.25,14.05,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),70.25
2025-02-06,monthly,995,518,473,4,45,1.10,12414,52.06,47.54,-0.04,2.58,202,110,995,92,1.84,20.30,11.06,13358,563,208,995,355,2.71,56.58,20.90,14764,995,995,995,0,1.00,100.00,100.00,0,607,995,61.01,563,995,56.58,542,995,54.47,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.10,2.10,2.35,0.10,2.25,10.41,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),52.06
2025-02-07,monthly,995,259,730,6,-471,0.35,11943,26.03,73.37,-0.71,3.06,160,149,995,11,1.07,16.08,14.97,13369,345,384,995,-39,0.90,34.67,38.59,14725,995,995,995,0,1.00,100.00,100.00,0,309,995,31.06,448,995,45.03,451,995,45.33,1,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.20,2.00,2.35,0.15,2.20,5.21,Very Poor,Weak Signal (Bearish),New Highs Expansion (Bullish),26.03
2025-02-10,monthly,995,532,456,7,76,1.17,12019,53.47,45.83,0.25,2.28,108,143,995,-35,0.76,10.85,14.37,13334,233,447,995,-214,0.52,23.42,44.92,14511,995,995,995,0,1.00,100.00,100.00,0,440,995,44.22,475,995,47.74,460,995,46.23,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.20,2.00,2.35,0.10,2.25,10.69,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),53.47
2025-02-11,monthly,995,460,527,8,-67,0.87,11952,46.23,52.96,-0.32,2.02,121,184,995,-63,0.66,12.16,18.49,13271,272,488,995,-216,0.56,27.34,49.05,14295,995,995,995,0,1.00,100.00,100.00,0,476,995,47.84,444,995,44.62,455,995,45.73,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.20,2.00,2.30,0.10,2.20,9.25,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),46.23
2025-02-12,monthly,995,326,666,3,-340,0.49,11612,32.76,66.93,-0.58,2.38,96,280,995,-184,0.34,9.65,28.14,13087,197,603,995,-406,0.33,19.80,60.60,13889,995,995,995,0,1.00,100.00,100.00,0,331,995,33.27,337,995,33.87,391,995,39.30,0,1,1,1,1,1,0,1,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.20,1.80,2.20,0.20,2.00,2.25,0.10,2.15,6.55,Very Poor,Weak Signal (Bearish),Neutral,32.76
2025-02-13,monthly,998,769,225,1,544,3.42,12156,77.05,22.55,1.04,3.58,209,135,998,74,1.55,20.94,13.53,13161,483,251,998,232,1.92,48.40,25.15,14121,998,998,998,0,1.00,100.00,100.00,0,643,998,64.43,555,998,55.61,506,998,50.70,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.20,2.00,2.25,0.10,2.15,15.41,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),77.05
2025-02-14,monthly,998,456,541,1,-85,0.84,12071,45.69,54.21,0.01,2.48,230,98,998,132,2.35,23.05,9.82,13293,636,165,998,471,3.85,63.73,16.53,14592,998,998,998,0,1.00,100.00,100.00,0,586,998,58.72,532,998,53.31,485,998,48.60,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.00,2.20,2.20,0.10,2.10,2.20,0.10,2.10,9.14,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),45.69
2025-02-18,monthly,998,707,287,4,420,2.46,12491,70.84,28.76,0.80,2.23,212,113,998,99,1.88,21.24,11.32,13392,450,284,998,166,1.58,45.09,28.46,14758,998,998,998,0,1.00,100.00,100.00,0,656,998,65.73,661,998,66.23,584,998,58.52,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.30,0.10,2.20,2.25,0.10,2.15,14.17,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),70.84
2025-02-19,monthly,998,475,518,5,-43,0.92,12448,47.60,51.90,-0.25,2.45,188,101,998,87,1.86,18.84,10.12,13479,365,327,998,38,1.12,36.57,32.77,14796,998,998,998,0,1.00,100.00,100.00,0,569,998,57.01,613,998,61.42,563,998,56.41,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.30,0.10,2.20,2.20,0.10,2.10,9.52,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),47.60
2025-02-20,monthly,998,376,621,1,-245,0.61,12203,37.68,62.22,-0.59,2.40,141,177,998,-36,0.80,14.13,17.74,13443,308,476,998,-168,0.65,30.86,47.70,14628,998,998,998,0,1.00,100.00,100.00,0,397,998,39.78,503,998,50.40,498,998,49.90,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.20,0.10,2.10,2.20,0.10,2.10,7.54,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),37.68
2025-02-21,monthly,998,175,817,6,-642,0.21,11561,17.54,81.86,-1.98,2.94,150,339,998,-189,0.44,15.03,33.97,13254,281,643,998,-362,0.44,28.16,64.43,14266,998,998,998,0,1.00,100.00,100.00,0,203,998,20.34,270,998,27.05,345,998,34.57,1,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.20,2.00,2.20,0.15,2.05,3.51,Very Poor,Weak Signal (Bearish),New Highs Expansion (Bullish),17.54
2025-02-24,monthly,998,494,499,5,-5,0.99,11556,49.50,50.00,-0.15,1.94,140,321,998,-181,0.44,14.03,32.16,13073,253,547,998,-294,0.46,25.35,54.81,13972,998,998,998,0,1.00,100.00,100.00,0,338,998,33.87,315,998,31.56,366,998,36.67,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.10,2.10,2.20,0.15,2.05,9.90,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),49.50
2025-02-25,monthly,998,522,472,4,50,1.11,11606,52.30,47.29,-0.17,2.40,169,314,998,-145,0.54,16.93,31.46,12928,315,455,998,-140,0.69,31.56,45.59,13832,998,998,998,0,1.00,100.00,100.00,0,521,998,52.20,369,998,36.97,404,998,40.48,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.20,1.80,2.20,0.10,2.10,2.20,0.15,2.05,10.46,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),52.30
2025-02-26,monthly,998,448,544,6,-96,0.82,11510,44.89,54.51,0.04,2.32,90,89,998,1,1.01,9.02,8.92,12929,398,218,998,180,1.83,39.88,21.84,14012,998,998,998,0,1.00,100.00,100.00,0,473,998,47.39,341,998,34.17,362,998,36.27,0,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.20,1.80,2.20,0.10,2.10,2.20,0.15,2.05,8.98,Very Poor,Neutral,Neutral,44.89
2025-02-27,monthly,998,329,669,0,-340,0.49,11170,32.97,67.03,-1.11,2.80,90,187,998,-97,0.48,9.02,18.74,12832,312,425,998,-113,0.73,31.26,42.59,13899,998,998,998,0,1.00,100.00,100.00,0,301,998,30.16,298,998,29.86,298,998,29.86,0,1,1,1,1,1,0,1,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.20,1.80,2.20,0.10,2.10,2.20,0.15,2.05,6.59,Very Poor,Weak Signal (Bearish),Neutral,32.97
2025-02-28,monthly,998,839,151,8,688,5.56,11858,84.07,15.13,1.11,2.43,137,238,998,-101,0.58,13.73,23.85,12731,319,501,998,-182,0.64,31.96,50.20,13717,998,998,998,0,1.00,100.00,100.00,0,688,998,68.94,596,998,59.72,436,998,43.69,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.00,2.20,2.20,0.10,2.10,2.20,0.15,2.05,16.81,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),84.07
2025-03-03,monthly,998,236,759,3,-523,0.31,11335,23.65,76.05,-1.80,2.55,220,337,998,-117,0.65,22.04,33.77,12614,595,488,998,107,1.22,59.62,48.90,13824,998,998,998,0,1.00,100.00,100.00,0,337,998,33.77,356,998,35.67,318,998,31.86,1,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.20,2.00,2.20,0.15,2.05,4.73,Very Poor,Weak Signal (Bearish),New Highs Expansion (Bullish),23.65
2025-03-04,monthly,998,185,811,2,-626,0.23,10709,18.54,81.26,-1.48,2.39,116,571,998,-455,0.20,11.62,57.21,12159,169,769,998,-600,0.22,16.93,77.05,13224,998,998,998,0,1.00,100.00,100.00,0,120,998,12.02,175,998,17.54,226,998,22.65,1,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.20,0.40,1.80,2.10,0.30,1.80,2.20,0.20,2.00,3.71,Very Poor,Weak Signal (Bearish),New Highs Expansion (Bullish),18.54
