date,timeframe,monthly_mb_total_stocks,monthly_mb_advancing_stocks,monthly_mb_declining_stocks,monthly_mb_unchanged_stocks,monthly_mb_net_advances,monthly_mb_ad_ratio,monthly_mb_ad_line,monthly_mb_advance_pct,monthly_mb_decline_pct,monthly_mb_avg_pct_change,monthly_mb_pct_change_volatility,monthly_mb_long_new_highs,monthly_mb_long_new_lows,monthly_mb_total_stocks_hl_long,monthly_mb_net_long_new_highs,monthly_mb_hl_ratio_long,monthly_mb_long_new_highs_pct,monthly_mb_long_new_lows_pct,monthly_mb_net_hl_line_long,monthly_mb_medium_new_highs,monthly_mb_medium_new_lows,monthly_mb_total_stocks_hl_medium,monthly_mb_net_medium_new_highs,monthly_mb_hl_ratio_medium,monthly_mb_medium_new_highs_pct,monthly_mb_medium_new_lows_pct,monthly_mb_net_hl_line_medium,monthly_mb_short_new_highs,monthly_mb_short_new_lows,monthly_mb_total_stocks_hl_short,monthly_mb_net_short_new_highs,monthly_mb_hl_ratio_short,monthly_mb_short_new_highs_pct,monthly_mb_short_new_lows_pct,monthly_mb_net_hl_line_short,monthly_mb_stocks_above_ma_3,monthly_mb_total_stocks_ma_3,monthly_mb_pct_above_ma_3,monthly_mb_stocks_above_ma_6,monthly_mb_total_stocks_ma_6,monthly_mb_pct_above_ma_6,monthly_mb_stocks_above_ma_12,monthly_mb_total_stocks_ma_12,monthly_mb_pct_above_ma_12,monthly_mb_long_new_highs_gt_100,monthly_mb_long_success_condition,monthly_mb_medium_new_highs_gt_100,monthly_mb_medium_success_condition,monthly_mb_short_new_highs_gt_100,monthly_mb_short_success_condition,monthly_mb_ad_ratio_gt_2_0,monthly_mb_ad_ratio_lt_0_5,monthly_mb_strong_advance_breadth,monthly_mb_weak_advance_breadth,monthly_mb_timeframe,monthly_mb_universe,monthly_mb_hl_periods,monthly_mb_ma_periods,monthly_mb_bullish_momentum_5d,monthly_mb_bearish_momentum_5d,monthly_mb_net_momentum_5d,monthly_mb_bullish_momentum_10d,monthly_mb_bearish_momentum_10d,monthly_mb_net_momentum_10d,monthly_mb_bullish_momentum_20d,monthly_mb_bearish_momentum_20d,monthly_mb_net_momentum_20d,monthly_mb_overall_breadth_score,monthly_mb_breadth_rating,monthly_mb_signal_strength,monthly_mb_threshold_classification,monthly_mb_market_participation
2024-08-05,monthly,502,23,479,0,-456,0.05,3388,4.58,95.42,-2.36,1.59,42,291,502,-249,0.14,8.37,57.97,4106,55,429,502,-374,0.13,10.96,85.46,4324,502,502,502,0,1.00,100.00,100.00,0,18,502,3.59,50,502,9.96,113,502,22.51,0,1,0,1,1,1,0,1,0,1,monthly,SP500,12;3;1,3;6;12,2.00,0.40,1.60,2.10,0.20,1.90,2.15,0.20,1.95,0.92,Very Poor,Weak Signal (Bearish),Neutral,4.58
2024-08-06,monthly,502,398,103,1,295,3.86,3683,79.28,20.52,1.15,1.88,25,31,502,-6,0.81,4.98,6.18,4100,104,70,502,34,1.49,20.72,13.94,4358,502,502,502,0,1.00,100.00,100.00,0,212,502,42.23,92,502,18.33,160,502,31.87,0,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.20,0.40,1.80,2.20,0.20,2.00,2.25,0.20,2.05,15.86,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),79.28
2024-08-07,monthly,502,149,352,1,-203,0.42,3480,29.68,70.12,-0.78,2.42,30,56,502,-26,0.54,5.98,11.16,4074,278,97,502,181,2.87,55.38,19.32,4539,502,502,502,0,1.00,100.00,100.00,0,245,502,48.80,87,502,17.33,141,502,28.09,0,1,1,1,1,1,0,1,0,1,monthly,SP500,12;3;1,3;6;12,2.20,0.60,1.60,2.20,0.30,1.90,2.25,0.25,2.00,5.94,Very Poor,Weak Signal (Bearish),Neutral,29.68
2024-08-08,monthly,502,455,45,2,410,10.11,3890,90.64,8.96,2.02,2.25,22,29,502,-7,0.76,4.38,5.78,4067,136,100,502,36,1.36,27.09,19.92,4575,502,502,502,0,1.00,100.00,100.00,0,434,502,86.45,294,502,58.57,219,502,43.63,0,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.40,0.60,1.80,2.30,0.30,2.00,2.30,0.25,2.05,18.13,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),90.64
2024-08-09,monthly,502,299,201,2,98,1.49,3988,59.56,40.04,0.25,1.40,35,14,502,21,2.50,6.97,2.79,4088,185,78,502,107,2.37,36.85,15.54,4682,502,502,502,0,1.00,100.00,100.00,0,412,502,82.07,376,502,74.90,229,502,45.62,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.40,0.40,2.00,2.20,0.30,1.90,2.25,0.25,2.00,11.91,Very Poor,Neutral,Neutral,59.56
2024-08-12,monthly,502,161,339,2,-178,0.47,3810,32.07,67.53,-0.46,1.34,28,27,502,1,1.04,5.58,5.38,4089,207,118,502,89,1.75,41.24,23.51,4771,502,502,502,0,1.00,100.00,100.00,0,179,502,35.66,319,502,63.55,200,502,39.84,0,1,1,1,1,1,0,1,0,0,monthly,SP500,12;3;1,3;6;12,2.40,0.20,2.20,2.20,0.30,1.90,2.25,0.25,2.00,6.41,Very Poor,Weak Signal (Bearish),Neutral,32.07
2024-08-13,monthly,502,425,73,4,352,5.82,4162,84.66,14.54,1.22,1.82,41,21,502,20,1.95,8.17,4.18,4109,263,104,502,159,2.53,52.39,20.72,4930,502,502,502,0,1.00,100.00,100.00,0,391,502,77.89,411,502,81.87,273,502,54.38,0,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.40,0.20,2.20,2.30,0.30,2.00,2.25,0.25,2.00,16.93,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),84.66
2024-08-14,monthly,502,302,194,6,108,1.56,4270,60.16,38.65,0.24,1.22,62,10,502,52,6.20,12.35,1.99,4161,319,49,502,270,6.51,63.55,9.76,5200,502,502,502,0,1.00,100.00,100.00,0,390,502,77.69,403,502,80.28,309,502,61.55,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.40,0.00,2.40,2.30,0.30,2.00,2.25,0.25,2.00,12.03,Very Poor,Neutral,Neutral,60.16
2024-08-15,monthly,502,415,86,1,329,4.83,4599,82.67,17.13,1.43,1.86,94,5,502,89,18.80,18.73,1.00,4250,397,56,502,341,7.09,79.08,11.16,5541,502,502,502,0,1.00,100.00,100.00,0,421,502,83.86,434,502,86.45,407,502,81.08,0,0,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.20,0.00,2.20,2.30,0.30,2.00,2.25,0.20,2.05,16.53,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),82.67
2024-08-16,monthly,502,323,176,3,147,1.84,4746,64.34,35.06,0.24,0.96,78,5,502,73,15.60,15.54,1.00,4323,231,48,502,183,4.81,46.02,9.56,5724,502,502,502,0,1.00,100.00,100.00,0,417,502,83.07,442,502,88.05,439,502,87.45,0,0,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.00,2.00,2.20,0.20,2.00,2.20,0.15,2.05,12.87,Very Poor,Neutral,Neutral,64.34
2024-08-19,monthly,502,417,82,3,335,5.09,5081,83.07,16.33,0.79,0.99,192,0,502,192,,38.25,0.00,4515,325,38,502,287,8.55,64.74,7.57,6011,502,502,502,0,1.00,100.00,100.00,0,423,502,84.26,471,502,93.82,466,502,92.83,1,0,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.00,0.00,2.00,2.20,0.10,2.10,2.15,0.15,2.00,16.61,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),83.07
2024-08-20,monthly,502,170,329,3,-159,0.52,4922,33.86,65.54,-0.44,1.18,168,2,502,166,84.00,33.47,0.40,4681,266,98,502,168,2.71,52.99,19.52,6179,502,502,502,0,1.00,100.00,100.00,0,250,502,49.80,404,502,80.48,454,502,90.44,1,0,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,1.60,0.00,1.60,2.00,0.10,1.90,2.10,0.15,1.95,6.77,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),33.86
2024-08-21,monthly,502,404,97,1,307,4.16,5229,80.48,19.32,0.77,1.40,215,6,502,209,35.83,42.83,1.20,4890,280,103,502,177,2.72,55.78,20.52,6356,502,502,502,0,1.00,100.00,100.00,0,358,502,71.31,430,502,85.66,468,502,93.23,1,0,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,1.60,0.00,1.60,2.00,0.00,2.00,2.10,0.15,1.95,16.10,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),80.48
2024-08-22,monthly,502,211,288,3,-77,0.73,5152,42.03,57.37,-0.35,1.27,223,6,502,217,37.17,44.42,1.20,5107,273,131,502,142,2.08,54.38,26.10,6498,502,502,502,0,1.00,100.00,100.00,0,286,502,56.97,327,502,65.14,445,502,88.65,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,1.60,0.00,1.60,1.90,0.00,1.90,2.10,0.15,1.95,8.41,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),42.03
2024-08-23,monthly,502,433,68,1,365,6.37,5517,86.25,13.55,1.33,1.57,286,4,502,282,71.50,56.97,0.80,5389,338,66,502,272,5.12,67.33,13.15,6770,502,502,502,0,1.00,100.00,100.00,0,410,502,81.67,416,502,82.87,464,502,92.43,1,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.00,0.00,2.00,2.00,0.00,2.00,2.10,0.15,1.95,17.25,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),86.25
2024-08-26,monthly,502,267,233,2,34,1.15,5551,53.19,46.41,-0.08,1.12,309,5,502,304,61.80,61.55,1.00,5693,351,60,502,291,5.85,69.92,11.95,7061,502,502,502,0,1.00,100.00,100.00,0,377,502,75.10,390,502,77.69,450,502,89.64,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.00,2.00,2.00,0.00,2.00,2.10,0.15,1.95,10.64,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),53.19
2024-08-27,monthly,502,244,256,2,-12,0.95,5539,48.61,51.00,0.03,1.17,102,12,502,90,8.50,20.32,2.39,5783,132,148,502,-16,0.89,26.29,29.48,7045,502,502,502,0,1.00,100.00,100.00,0,248,502,49.40,375,502,74.70,428,502,85.26,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.00,2.20,1.90,0.00,1.90,2.10,0.15,1.95,9.72,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),48.61
2024-08-28,monthly,502,213,284,5,-71,0.75,5468,42.43,56.57,-0.34,1.40,156,26,502,130,6.00,31.08,5.18,5913,186,221,502,-35,0.84,37.05,44.02,7010,502,502,502,0,1.00,100.00,100.00,0,217,502,43.23,290,502,57.77,385,502,76.69,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.00,2.20,1.90,0.00,1.90,2.10,0.15,1.95,8.49,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),42.43
2024-08-29,monthly,502,336,166,0,170,2.02,5638,66.93,33.07,0.36,2.10,186,22,502,164,8.45,37.05,4.38,6077,292,144,502,148,2.03,58.17,28.69,7158,502,502,502,0,1.00,100.00,100.00,0,319,502,63.55,329,502,65.54,401,502,79.88,1,1,1,1,1,1,1,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.00,2.20,1.90,0.00,1.90,2.10,0.15,1.95,13.39,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),66.93
2024-08-30,monthly,502,436,63,3,373,6.92,6011,86.85,12.55,0.84,1.03,193,18,502,175,10.72,38.45,3.59,6252,264,87,502,177,3.03,52.59,17.33,7335,502,502,502,0,1.00,100.00,100.00,0,438,502,87.25,409,502,81.47,441,502,87.85,1,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.20,0.00,2.20,2.10,0.00,2.10,2.15,0.10,2.05,17.37,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),86.85
2024-09-03,monthly,502,146,354,2,-208,0.41,5803,29.08,70.52,-1.45,2.48,179,96,502,83,1.86,35.66,19.12,6335,226,231,502,-5,0.98,45.02,46.02,7330,502,502,502,0,1.00,100.00,100.00,0,196,502,39.04,227,502,45.22,292,502,58.17,1,1,1,1,1,1,0,1,0,1,monthly,SP500,12;3;1,3;6;12,2.20,0.20,2.00,2.10,0.10,2.00,2.15,0.10,2.05,5.82,Very Poor,Weak Signal (Bearish),New Highs Expansion (Bullish),29.08
2024-09-04,monthly,502,241,260,1,-19,0.93,5784,48.01,51.79,-0.12,1.65,134,112,502,22,1.20,26.69,22.31,6357,164,238,502,-74,0.69,32.67,47.41,7256,502,502,502,0,1.00,100.00,100.00,0,175,502,34.86,216,502,43.03,270,502,53.78,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.10,2.10,2.10,0.10,2.00,9.60,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),48.01
2024-09-05,monthly,502,126,371,5,-245,0.34,5539,25.10,73.90,-0.60,1.36,71,130,502,-59,0.55,14.14,25.90,6298,91,286,502,-195,0.32,18.13,56.97,7061,502,502,502,0,1.00,100.00,100.00,0,146,502,29.08,144,502,28.69,209,502,41.63,0,1,0,1,1,1,0,1,0,1,monthly,SP500,12;3;1,3;6;12,2.20,0.40,1.80,2.20,0.20,2.00,2.10,0.10,2.00,5.02,Very Poor,Weak Signal (Bearish),Neutral,25.10
2024-09-06,monthly,502,82,417,3,-335,0.20,5204,16.33,83.07,-1.19,1.46,42,181,502,-139,0.23,8.37,36.06,6159,110,333,502,-223,0.33,21.91,66.33,6838,502,502,502,0,1.00,100.00,100.00,0,65,502,12.95,91,502,18.13,138,502,27.49,0,1,1,1,1,1,0,1,0,1,monthly,SP500,12;3;1,3;6;12,2.20,0.60,1.60,2.20,0.30,1.90,2.05,0.15,1.90,3.27,Very Poor,Weak Signal (Bearish),Neutral,16.33
2024-09-09,monthly,502,417,84,1,333,4.96,5537,83.07,16.73,1.04,1.39,59,60,502,-1,0.98,11.75,11.95,6158,138,117,502,21,1.18,27.49,23.31,6859,502,502,502,0,1.00,100.00,100.00,0,337,502,67.13,180,502,35.86,206,502,41.04,0,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.20,0.60,1.60,2.20,0.30,1.90,2.10,0.15,1.95,16.61,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),83.07
2024-09-10,monthly,502,268,230,4,38,1.17,5575,53.39,45.82,0.04,1.55,86,117,502,-31,0.74,17.13,23.31,6127,189,166,502,23,1.14,37.65,33.07,6882,502,502,502,0,1.00,100.00,100.00,0,336,502,66.93,244,502,48.61,206,502,41.04,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.40,1.80,2.20,0.30,1.90,2.10,0.15,1.95,10.68,Very Poor,Neutral,Neutral,53.39
2024-09-11,monthly,502,238,260,4,-22,0.92,5553,47.41,51.79,0.24,1.92,36,220,502,-184,0.16,7.17,43.82,5943,144,332,502,-188,0.43,28.69,66.14,6694,502,502,502,0,1.00,100.00,100.00,0,243,502,48.41,259,502,51.59,205,502,40.84,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.40,1.80,2.20,0.30,1.90,2.05,0.15,1.90,9.48,Very Poor,Neutral,Neutral,47.41
2024-09-12,monthly,502,376,125,1,251,3.01,5804,74.90,24.90,0.59,1.42,77,25,502,52,3.08,15.34,4.98,5995,238,52,502,186,4.58,47.41,10.36,6880,502,502,502,0,1.00,100.00,100.00,0,328,502,65.34,321,502,63.94,261,502,51.99,0,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.40,0.20,2.20,2.30,0.30,2.00,2.10,0.15,1.95,14.98,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),74.90
2024-09-13,monthly,502,425,74,3,351,5.74,6155,84.66,14.74,1.01,1.37,136,12,502,124,11.33,27.09,2.39,6119,416,14,502,402,29.71,82.87,2.79,7282,502,502,502,0,1.00,100.00,100.00,0,443,502,88.25,411,502,81.87,344,502,68.53,1,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.60,0.00,2.60,2.40,0.30,2.10,2.15,0.15,2.00,16.93,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),84.66
2024-09-16,monthly,502,385,115,2,270,3.35,6425,76.69,22.91,0.70,1.18,188,6,502,182,31.33,37.45,1.20,6301,400,22,502,378,18.18,79.68,4.38,7660,502,502,502,0,1.00,100.00,100.00,0,441,502,87.85,451,502,89.84,393,502,78.29,1,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.60,0.00,2.60,2.40,0.30,2.10,2.25,0.15,2.10,15.34,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),76.69
2024-09-17,monthly,502,270,231,1,39,1.17,6464,53.78,46.02,0.21,1.37,155,14,502,141,11.07,30.88,2.79,6442,295,96,502,199,3.07,58.76,19.12,7859,502,502,502,0,1.00,100.00,100.00,0,320,502,63.75,400,502,79.68,389,502,77.49,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.60,0.00,2.60,2.40,0.20,2.20,2.25,0.15,2.10,10.76,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),53.78
2024-09-18,monthly,502,214,283,5,-69,0.76,6395,42.63,56.37,-0.17,1.03,161,23,502,138,7.00,32.07,4.58,6580,264,176,502,88,1.50,52.59,35.06,7947,502,502,502,0,1.00,100.00,100.00,0,232,502,46.22,343,502,68.33,376,502,74.90,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.60,0.00,2.60,2.40,0.20,2.20,2.30,0.15,2.15,8.53,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),42.63
2024-09-19,monthly,502,353,145,4,208,2.43,6603,70.32,28.88,1.16,1.80,237,31,502,206,7.65,47.21,6.18,6786,298,130,502,168,2.29,59.36,25.90,8115,502,502,502,0,1.00,100.00,100.00,0,347,502,69.12,349,502,69.52,388,502,77.29,1,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.60,0.00,2.60,2.50,0.10,2.40,2.35,0.15,2.20,14.06,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),70.32
2024-09-20,monthly,502,177,320,5,-143,0.55,6460,35.26,63.75,-0.33,2.02,76,31,502,45,2.45,15.14,6.18,6831,108,181,502,-73,0.60,21.51,36.06,8042,502,502,502,0,1.00,100.00,100.00,0,273,502,54.38,294,502,58.57,366,502,72.91,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.40,0.00,2.40,2.50,0.00,2.50,2.35,0.15,2.20,7.05,Very Poor,Neutral,Neutral,35.26
2024-09-23,monthly,502,362,134,6,228,2.70,6688,72.11,26.69,0.51,1.09,128,8,502,120,16.00,25.50,1.59,6951,205,97,502,108,2.11,40.84,19.32,8150,502,502,502,0,1.00,100.00,100.00,0,312,502,62.15,341,502,67.93,398,502,79.28,1,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.40,0.00,2.40,2.50,0.00,2.50,2.35,0.15,2.20,14.42,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),72.11
2024-09-24,monthly,502,255,244,3,11,1.05,6699,50.80,48.61,0.17,1.36,154,18,502,136,8.56,30.68,3.59,7087,271,124,502,147,2.19,53.98,24.70,8297,502,502,502,0,1.00,100.00,100.00,0,314,502,62.55,328,502,65.34,370,502,73.71,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.40,0.00,2.40,2.50,0.00,2.50,2.35,0.15,2.20,10.16,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),50.80
2024-09-25,monthly,502,132,368,2,-236,0.36,6463,26.29,73.31,-0.66,1.29,84,34,502,50,2.47,16.73,6.77,7137,154,208,502,-54,0.74,30.68,41.43,8243,502,502,502,0,1.00,100.00,100.00,0,163,502,32.47,239,502,47.61,311,502,61.95,0,1,1,1,1,1,0,1,0,1,monthly,SP500,12;3;1,3;6;12,2.40,0.20,2.20,2.50,0.10,2.40,2.35,0.20,2.15,5.26,Very Poor,Weak Signal (Bearish),Neutral,26.29
2024-09-26,monthly,502,330,172,0,158,1.92,6621,65.74,34.26,0.83,2.27,146,30,502,116,4.87,29.08,5.98,7253,227,158,502,69,1.44,45.22,31.47,8312,502,502,502,0,1.00,100.00,100.00,0,300,502,59.76,274,502,54.58,336,502,66.93,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.20,2.00,2.40,0.10,2.30,2.35,0.20,2.15,13.15,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),65.74
2024-09-27,monthly,502,336,163,3,173,2.06,6794,66.93,32.47,0.38,1.31,139,13,502,126,10.69,27.69,2.59,7379,272,74,502,198,3.68,54.18,14.74,8510,502,502,502,0,1.00,100.00,100.00,0,366,502,72.91,334,502,66.53,361,502,71.91,1,1,1,1,1,1,1,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.20,2.00,2.30,0.10,2.20,2.35,0.20,2.15,13.39,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),66.93
2024-09-30,monthly,502,316,183,3,133,1.73,6927,62.95,36.45,0.16,1.08,73,37,502,36,1.97,14.54,7.37,7415,166,164,502,2,1.01,33.07,32.67,8512,502,502,502,0,1.00,100.00,100.00,0,346,502,68.92,363,502,72.31,375,502,74.70,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.20,1.80,2.20,0.10,2.10,2.30,0.20,2.10,12.59,Very Poor,Neutral,Neutral,62.95
2024-10-01,monthly,502,163,339,0,-176,0.48,6751,32.47,67.53,-0.53,1.62,92,48,502,44,1.92,18.33,9.56,7459,184,279,502,-95,0.66,36.65,55.58,8417,502,502,502,0,1.00,100.00,100.00,0,186,502,37.05,249,502,49.60,287,502,57.17,0,1,1,1,1,1,0,1,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.20,1.80,2.20,0.10,2.10,2.30,0.15,2.15,6.49,Very Poor,Weak Signal (Bearish),Neutral,32.47
2024-10-02,monthly,502,222,277,3,-55,0.80,6696,44.22,55.18,-0.11,1.38,70,76,502,-6,0.92,13.94,15.14,7453,118,212,502,-94,0.56,23.51,42.23,8323,502,502,502,0,1.00,100.00,100.00,0,185,502,36.85,223,502,44.42,269,502,53.59,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.00,2.00,2.20,0.10,2.10,2.30,0.15,2.15,8.84,Very Poor,Neutral,Neutral,44.22
2024-10-03,monthly,502,118,382,2,-264,0.31,6432,23.51,76.10,-0.42,1.34,57,129,502,-72,0.44,11.35,25.70,7381,84,271,502,-187,0.31,16.73,53.98,8136,502,502,502,0,1.00,100.00,100.00,0,135,502,26.89,144,502,28.69,199,502,39.64,0,1,0,1,1,1,0,1,0,1,monthly,SP500,12;3;1,3;6;12,2.00,0.20,1.80,2.10,0.20,1.90,2.30,0.15,2.15,4.70,Very Poor,Weak Signal (Bearish),Neutral,23.51
2024-10-04,monthly,502,362,140,0,222,2.59,6654,72.11,27.89,0.75,1.46,99,104,502,-5,0.95,19.72,20.72,7376,230,174,502,56,1.32,45.82,34.66,8192,502,502,502,0,1.00,100.00,100.00,0,297,502,59.16,244,502,48.61,249,502,49.60,0,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.20,2.00,2.35,0.10,2.25,14.42,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),72.11
2024-10-07,monthly,502,104,393,5,-289,0.26,6365,20.72,78.29,-0.82,1.59,78,154,502,-76,0.51,15.54,30.68,7300,139,251,502,-112,0.55,27.69,50.00,8080,502,502,502,0,1.00,100.00,100.00,0,174,502,34.66,164,502,32.67,179,502,35.66,0,1,1,1,1,1,0,1,0,1,monthly,SP500,12;3;1,3;6;12,2.20,0.40,1.80,2.10,0.30,1.80,2.30,0.15,2.15,4.14,Very Poor,Weak Signal (Bearish),Neutral,20.72
2024-10-08,monthly,502,316,184,2,132,1.72,6497,62.95,36.65,0.33,1.50,62,86,502,-24,0.72,12.35,17.13,7276,143,182,502,-39,0.79,28.49,36.25,8041,502,502,502,0,1.00,100.00,100.00,0,224,502,44.62,214,502,42.63,221,502,44.02,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.40,1.80,2.10,0.30,1.80,2.30,0.15,2.15,12.59,Very Poor,Neutral,Neutral,62.95
2024-10-09,monthly,502,377,124,1,253,3.04,6750,75.10,24.70,0.70,1.28,106,56,502,50,1.89,21.12,11.16,7326,268,100,502,168,2.68,53.39,19.92,8209,502,502,502,0,1.00,100.00,100.00,0,368,502,73.31,305,502,60.76,267,502,53.19,1,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.40,0.40,2.00,2.20,0.20,2.00,2.35,0.15,2.20,15.02,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),75.10
2024-10-10,monthly,502,161,338,3,-177,0.48,6573,32.07,67.33,-0.38,1.18,65,72,502,-7,0.90,12.95,14.34,7319,193,146,502,47,1.32,38.45,29.08,8256,502,502,502,0,1.00,100.00,100.00,0,243,502,48.41,269,502,53.59,239,502,47.61,0,1,1,1,1,1,0,1,0,0,monthly,SP500,12;3;1,3;6;12,2.40,0.20,2.20,2.20,0.20,2.00,2.30,0.15,2.15,6.41,Very Poor,Weak Signal (Bearish),Neutral,32.07
2024-10-11,monthly,502,434,68,0,366,6.38,6939,86.45,13.55,1.01,1.36,124,16,502,108,7.75,24.70,3.19,7427,288,50,502,238,5.76,57.37,9.96,8494,502,502,502,0,1.00,100.00,100.00,0,399,502,79.48,378,502,75.30,316,502,62.95,1,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.40,0.20,2.20,2.30,0.20,2.10,2.30,0.15,2.15,17.29,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),86.45
2024-10-14,monthly,502,402,100,0,302,4.02,7241,80.08,19.92,0.70,1.16,160,16,502,144,10.00,31.87,3.19,7571,336,58,502,278,5.79,66.93,11.55,8772,502,502,502,0,1.00,100.00,100.00,0,432,502,86.06,435,502,86.65,377,502,75.10,1,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.60,0.00,2.60,2.40,0.20,2.20,2.30,0.15,2.15,16.02,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),80.08
