ticker,timeframe,date,current_price,daily_sa_code,daily_sa_name,daily_sa_color_code,daily_atr_ratio_sma_50,daily_ma_alignment,daily_price_vs_ema_fast,daily_price_vs_sma_medium,daily_price_vs_sma_slow,daily_ema10,daily_ema10slope,daily_ema20,daily_ema20slope,daily_sma10,daily_sma10slope,daily_price2_sma10pct,daily_sma20,daily_sma20slope,daily_price2_sma20pct,daily_sma50,daily_sma50slope,daily_price2_sma50pct,daily_sma200,daily_sma200slope,daily_price2_sma200pct,daily_sma250,daily_sma250slope,daily_price2_sma250pct,daily_sma350,daily_sma350slope,daily_price2_sma350pct,daily_rsi_14,daily_price_position_52w,daily_macd,daily_macd_signal,daily_macd_histogram,market_cap,market_cap_currency,sector,industry,exchange,analyst rating,upcoming earnings date,recent earnings date,index,NASDAQComposite,SP500,SP500ConsumerDiscretionary,Russell3000,Russell1000,NASDAQIndustrials,NASDAQBank,NasdaqUSLargeCapGrowth,Russell2000,SPMidCap400,MiniRussell2000,SP500ESG,NASDAQ100,SP100,NASDAQUSBenchmarkFoodProducers,NasdaqUSSmallCapGrowth,NASDAQComputer,DowJonesIndustrialAverage,KBWNASDAQBank,SP500Financials,DowJonesCompositeAverage,SP500HealthCare,NASDAQBiotechnology,SP500Industrials,PHLXSemiconductorSector,SP500InformationTechnology,SP500CommunicationServices,NASDAQTelecommunications,NASDAQRealEstateandOtherFinancialServices,NASDAQ100TechnologySector,NASDAQCBInsightsMetaverseUSIndex,NasdaqUSMidCapGrowth,PHLXHousingSector,SP500Energy,NYSEArcaMajorMarket,SP500Materials,SP500ConsumerStaples,NASDAQInsurance,NASDAQTransportation,DowJonesTransportationAverage,ISECTACloudComputing,KBWNASDAQFinancialTechnologyIndex,NASDAQCleanEdgeGreenEnergy,SP500RealEstate,NASDAQGoldenDragonChina,SP500Utilities,PHLXUtilitiesSector,DowJonesUtilityAverage,PHLXGoldSilverSector,PHLXOilServiceSector,MainIndex,exchange_NASDAQ,exchange_NYSE,exchange_AMEX,rating_Neutral,rating_Buy,rating_Sell,rating_Strong_buy,rating_Strong_sell,filter_applied,universe_name,generation_source,generation_date
CSCO,daily,2026-02-10,86.29,2A,Bullish Trend,green_light,2.7761,Bullish,4.5111,9.7251,11.2713,82.5654,0.7875,80.2071,0.5667,82.087,0.8622,5.1202,78.642,0.4961,9.7251,77.5492,0.1731,11.2713,69.9093,0.1476,23.4314,67.8208,0.0919,27.2323,64.501,0.1025,33.7808,83.5821,0.9857,2.4988,1.4848,1.014,270824280706.0,USD,Electronic technology,Telecommunications equipment,NASDAQ,Buy,2025-11-12,2025-08-13,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Information Technology, S&P 100, ISE CTA Cloud Computing, Russell 3000, Dow Jones Composite Average, Russell 1000, NASDAQ Telecommunications, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
FTNT,daily,2026-02-10,85.53,2A,Bullish Trend,green_light,3.9824,Mixed,3.8973,6.8204,5.993,82.3217,0.4025,81.1853,0.258,81.971,0.2896,4.3418,80.069,0.1988,6.8204,80.694,0.0647,5.993,89.0694,-0.0667,-3.9738,91.3524,-0.0968,-6.3736,91.1198,0.0207,-6.1346,70.9871,0.2773,1.0637,0.4016,0.662,59500560126.0,USD,Technology services,Information technology services,NASDAQ,Neutral,2025-10-30,2025-08-06,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG",True,True,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
SBUX,daily,2026-02-10,97.53,2A,Bullish Trend,green_light,3.5385,Bullish,1.2964,2.7556,8.9911,96.2818,0.5722,94.5014,0.4382,95.472,0.1414,2.1556,94.9145,0.4583,2.7556,89.4844,0.2603,8.9911,87.1179,0.0868,11.9518,89.0,-0.0441,9.5843,90.7191,0.009,7.5077,52.7778,0.5526,2.3444,2.1976,0.1468,98472313648.0,USD,Consumer services,Restaurants,NASDAQ,Buy,2025-10-30,2025-07-29,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Discretionary, S&P 100, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG",True,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
WDAY,daily,2026-02-10,153.23,4B,Bearish Confirmation,red,4.3834,Bearish,-7.8046,-14.1561,-23.7234,166.2013,-2.6777,176.9571,-2.3098,167.358,-2.8132,-8.4418,178.4985,-2.4671,-14.1561,200.8874,-1.272,-23.7234,228.1901,-0.3182,-32.8499,231.2564,-0.4473,-33.7402,238.1399,-0.2598,-35.6555,29.7068,0.0,-13.2439,-11.2195,-2.0244,59508961304.0,USD,Technology services,Information technology services,NASDAQ,Buy,2025-12-02,2025-08-21,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
SHOP,daily,2026-02-10,127.24,1A,Upward Pivot,gray_light,4.841,Bearish,2.0347,-6.4192,-16.6799,124.7026,-2.3059,133.5541,-2.1126,124.823,-2.0986,1.9363,135.968,-2.5293,-6.4192,152.7122,-0.7257,-16.6799,137.8569,0.1459,-7.7014,130.2729,-0.0146,-2.3281,121.4503,0.1255,4.7671,40.6457,0.493,-10.8338,-9.6308,-1.2029,183057700914.004,USD,Commercial services,Miscellaneous commercial services,NASDAQ,Buy,2025-10-30,2025-08-06,"NASDAQ 100, NASDAQ Composite, ISE CTA Cloud Computing, NASDAQ-100 Technology Sector, NASDAQ Computer",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
DASH,daily,2026-02-10,185.64,4A,Bearish Trend,red_light,3.6755,Bearish,-4.2434,-8.3809,-13.9865,193.8664,-2.6477,201.2619,-1.9204,196.267,-2.0818,-5.4146,202.6215,-1.8039,-8.3809,215.8266,-0.0915,-13.9865,230.4244,0.036,-19.4356,221.9906,-0.0317,-16.3749,206.212,0.161,-9.9761,25.8908,0.1896,-8.6363,-6.6122,-2.0241,106281796791.0,USD,Transportation,Air freight/Couriers,NASDAQ,Buy,2025-10-29,2025-08-06,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Discretionary, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
AMD,daily,2026-02-10,213.57,3B,Fade Confirmation,orange_dark,6.6844,Mixed,-3.4552,-8.4082,-3.6476,221.2134,-4.5233,225.5777,-2.3944,226.073,-4.717,-5.5305,233.176,-0.0921,-8.4082,221.6552,-0.0581,-3.6476,180.2591,0.5865,18.4795,164.3176,0.3835,29.9739,156.8987,0.1571,36.1197,35.4999,0.7273,-2.9202,1.7514,-4.6716,270398217701.0,USD,Electronic technology,Semiconductors,NASDAQ,Buy,2025-11-04,2025-08-05,"S&P 500, NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, S&P 100, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
TSLA,daily,2026-02-10,425.21,1A,Upward Pivot,gray_light,3.5463,Bearish,1.3697,-0.614,-4.3362,419.4644,-1.9657,426.3275,-1.7878,417.906,-2.782,1.7478,427.837,-1.3728,-0.614,444.4836,0.0271,-4.3362,383.1621,0.8398,10.9739,360.8548,0.2108,17.8341,353.4909,0.5223,20.2888,47.5509,0.7587,-8.5302,-7.952,-0.5781,1134293684211.0,USD,Consumer durables,Motor vehicles,NASDAQ,Neutral,2025-10-15,2025-07-23,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Discretionary, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, NASDAQ Clean Edge Green Energy",True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
CSX,daily,2026-02-10,40.9,2A,Bullish Trend,green_light,2.5619,Bullish,3.6532,8.1353,10.9622,39.4585,0.3615,38.393,0.267,39.25,0.3572,4.2038,37.823,0.2509,8.1353,36.8594,0.1201,10.9622,34.2856,0.0644,19.292,33.3665,0.0316,22.5782,33.3735,0.0208,22.5522,82.7587,1.0,1.1805,0.8034,0.3771,60421216558.0,USD,Transportation,Railroads,NASDAQ,Buy,2025-10-15,2025-07-23,"S&P 500, NASDAQ 100, NASDAQ Composite, Dow Jones Transportation Average, S&P 500 Industrials, Russell 3000, Dow Jones Composite Average, Russell 1000, NASDAQ Transportation, S&P 500 ESG",True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
PANW,daily,2026-02-10,165.51,4A,Bearish Trend,red_light,3.8593,Bearish,-1.7407,-6.5907,-10.1984,168.4421,-1.9138,174.178,-1.4955,169.089,-1.9864,-2.1166,177.188,-1.3614,-6.5907,184.3062,-0.4446,-10.1984,193.5165,-0.0234,-14.4724,190.724,-0.1182,-13.2201,189.2553,-0.0266,-12.5467,34.3775,0.1896,-6.7463,-5.256,-1.4903,122968552076.0,USD,Technology services,Packaged software,NASDAQ,Buy,2025-11-13,2025-08-18,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG",True,True,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
MNST,daily,2026-02-10,80.17,3A,Bullish Fade,orange_light,1.9054,Bullish,-1.0851,-0.5557,3.3121,81.0495,0.055,80.3325,0.1241,81.159,-0.0052,-1.2186,80.618,0.2349,-0.5557,77.5998,0.1578,3.3121,67.6328,0.1134,18.5372,65.2666,0.1375,22.8346,61.441,0.0883,30.483,42.9971,0.9318,1.1418,1.3679,-0.2261,60655716357.0,USD,Consumer non-durables,Beverages: non-alcoholic,NASDAQ,Buy,2025-10-30,2025-08-07,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Staples, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials",True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
CPRT,daily,2026-02-10,40.35,??,Undefined,gray,2.1581,Mixed,0.3239,-0.3581,1.931,40.2197,0.0076,40.1834,0.0055,40.115,-0.0968,0.5858,40.495,0.0511,-0.3581,39.5856,0.0103,1.931,46.1437,-0.1008,-12.5558,48.1992,-0.0743,-16.2849,50.6013,-0.0277,-20.259,42.1311,0.099,0.0798,0.1386,-0.0588,47036609811.0,USD,Retail trade,Specialty stores,NASDAQ,Buy,2025-09-03,2025-05-22,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Industrials, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials",True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
DXCM,daily,2026-02-10,68.16,4A,Bearish Trend,red_light,3.4046,Mixed,-3.4828,-4.5993,-0.7094,70.6196,-0.3551,70.6736,-0.1268,71.356,-0.338,-4.4789,71.446,0.022,-4.5993,68.647,0.1757,-0.7094,74.2417,0.0104,-8.1918,74.3281,-0.0727,-8.2984,74.9295,0.0018,-9.0345,32.0618,0.3709,0.3835,1.0563,-0.6728,29850858168.0,USD,Health technology,Medical specialties,NASDAQ,Strong buy,2025-10-23,2025-07-30,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Health Care, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000",True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
KDP,daily,2026-02-10,28.71,2A,Bullish Trend,green_light,2.2072,Mixed,2.1207,3.292,2.6785,28.1138,0.1203,27.9195,0.0675,27.85,0.0758,3.088,27.795,0.044,3.292,27.9611,0.0247,2.6785,29.8408,-0.031,-3.7895,30.5216,-0.008,-5.9356,31.1028,-0.0216,-7.6931,61.7715,0.3464,0.1739,0.0305,0.1434,39326703051.0,USD,Consumer non-durables,Beverages: non-alcoholic,NASDAQ,Buy,2025-10-23,2025-07-24,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Staples, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG",True,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
ON,daily,2026-02-10,67.38,2B,Breakout Confirmation,lime,5.1177,Bullish,5.8457,8.3785,15.4661,63.6587,0.487,62.1939,0.3411,63.082,0.218,6.8134,62.171,0.1739,8.3785,58.3548,0.3436,15.4661,51.9871,0.1414,29.6092,50.2018,0.058,34.2183,54.5279,-0.0175,23.5699,59.3489,1.0,1.9103,1.6626,0.2477,20853584897.0,USD,Electronic technology,Semiconductors,NASDAQ,Buy,2025-11-03,2025-08-04,"S&P 500, NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NASDAQ Clean Edge Green Energy",True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
FAST,daily,2026-02-10,46.66,2A,Bullish Trend,green_light,2.6565,Bullish,1.3921,4.7347,9.77,46.0194,0.3894,44.8539,0.3078,45.772,0.3355,1.9401,44.5506,0.3003,4.7347,42.5071,0.1543,9.77,43.483,0.0368,7.3063,42.339,0.0434,10.2058,40.9075,0.0379,14.0621,62.1064,0.7698,1.3817,1.1233,0.2583,57335923319.0,USD,Distribution services,Wholesale distributors,NASDAQ,Neutral,2025-10-13,2025-07-14,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Industrials, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG",True,True,False,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
TTD,daily,2026-02-10,28.13,4B,Bearish Confirmation,red,4.2707,Bearish,-2.6148,-12.2213,-21.3156,28.8853,-0.5626,31.1788,-0.5171,28.61,-0.7796,-1.6777,32.0465,-0.5416,-12.2213,35.7504,-0.2382,-21.3156,54.5786,-0.1141,-48.4596,55.8463,-0.3626,-49.6296,74.5664,-0.2215,-62.2752,24.5403,0.0196,-2.8314,-2.4503,-0.3811,25532600462.0,USD,Technology services,Packaged software,NASDAQ,Buy,2025-11-06,2025-08-07,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials",True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
ARM,daily,2026-02-10,125.95,??,Undefined,gray,5.9176,Mixed,8.5397,12.709,6.4357,116.0405,1.4113,114.2864,0.6251,112.527,0.2248,11.9287,111.748,0.2282,12.709,118.3344,-0.2913,6.4357,138.2216,0.0748,-8.8782,134.3781,-0.1854,-6.272,137.2356,-0.064,-8.2235,63.4353,0.4324,0.561,-1.9168,2.4778,148535334183.0,USD,Electronic technology,Semiconductors,NASDAQ,Buy,2025-11-05,2025-07-30,"NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, NASDAQ-100 Technology Sector, NASDAQ Computer",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
DDOG,daily,2026-02-10,129.67,1B,Mean Reversion,yellow,5.8682,Bearish,6.8457,4.1919,-4.2978,121.3619,-1.4608,124.9133,-1.1174,122.458,-1.6376,5.8894,124.453,-0.8347,4.1919,135.4932,-0.8606,-4.2978,138.1157,0.1121,-6.115,131.7152,-0.1176,-1.5527,133.1596,0.0149,-2.6206,53.961,0.3785,-4.911,-4.79,-0.121,44049998216.0,USD,Technology services,Packaged software,NASDAQ,Buy,2025-10-30,2025-08-07,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
WBD,daily,2026-02-10,27.8,1A,Upward Pivot,gray_light,1.6845,Mixed,1.0815,-0.4601,-0.3613,27.5026,-0.065,27.7222,-0.0584,27.399,-0.1124,1.4636,27.9285,-0.0651,-0.4601,27.9008,0.0816,-0.3613,17.8004,0.0953,56.1767,16.2316,0.0686,71.2704,14.289,0.0549,94.5552,39.7183,0.9022,-0.1611,-0.0475,-0.1136,29214112630.0,USD,Consumer services,Cable/Satellite TV,NASDAQ,Buy,2025-11-06,2025-08-07,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG",True,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
PLTR,daily,2026-02-10,139.51,4B,Bearish Confirmation,red,5.231,Bearish,-4.2628,-11.6251,-18.8909,145.7218,-2.6246,154.4309,-2.1546,144.931,-2.9226,-3.7404,157.8615,-2.0728,-11.6251,172.0028,-0.4572,-18.8909,160.4967,0.2007,-13.0761,146.6776,0.1081,-4.8866,122.7276,0.2913,13.6745,34.3969,0.4919,-10.3378,-8.4999,-1.8379,381639044047.0,USD,Technology services,Packaged software,NASDAQ,Neutral,2025-11-10,2025-08-04,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
CSGP,daily,2026-02-10,50.85,4B,Bearish Confirmation,red,4.8633,Bearish,-7.1453,-15.521,-20.1524,54.763,-1.307,58.1979,-0.9313,55.696,-1.4648,-8.7008,60.1925,-0.5259,-15.521,63.6838,-0.3277,-20.1524,76.6593,-0.148,-33.6675,76.8954,-0.1046,-33.8712,76.4199,-0.0769,-33.4598,16.4093,0.0122,-3.8178,-2.5396,-1.2782,37861633846.0,USD,Technology services,Internet software/Services,NASDAQ,Buy,2025-10-28,2025-07-22,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Real Estate, Russell 3000, Russell 1000, S&P 500 ESG, NASDAQ Real Estate and Other Financial Services, KBW NASDAQ Financial Technology Index",True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
GFS,daily,2026-02-10,41.9,3C,Volatile Distribution,orange,5.5307,Mixed,-1.3804,-2.5253,5.3418,42.4865,-0.0898,42.1233,0.0047,42.5725,-0.2994,-1.5797,42.9855,0.1186,-2.5253,39.7753,0.1587,5.3418,36.8677,0.0475,13.6498,36.9982,0.0119,13.2488,38.3032,0.0065,9.3902,39.5221,0.6766,0.7748,1.1616,-0.3869,18693983940.0,USD,Electronic technology,Semiconductors,NASDAQ,Buy,2025-11-11,2025-08-05,"NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
ZS,daily,2026-02-10,174.34,4B,Bearish Confirmation,red,4.4126,Bearish,-5.4056,-12.679,-20.5558,184.3028,-4.0049,196.1911,-3.0107,187.028,-3.8756,-6.784,199.6542,-2.3984,-12.679,219.4497,-2.039,-20.5558,269.872,-0.135,-35.399,255.997,-0.1356,-31.8977,237.7239,0.0151,-26.6628,26.2524,0.0415,-14.7422,-12.0877,-2.6545,41676618137.0,USD,Technology services,Packaged software,NASDAQ,Buy,2025-09-02,2025-05-29,"NASDAQ 100, NASDAQ Composite, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
MCHP,daily,2026-02-10,76.86,2B,Breakout Confirmation,lime,5.1753,Bullish,0.4862,1.0485,9.753,76.4881,-0.0018,75.3519,0.1607,77.385,0.1444,-0.6784,76.0625,0.126,1.0485,70.03,0.5155,9.753,64.891,0.1792,18.4448,61.8753,0.1009,24.2177,62.6018,0.0054,22.776,51.4448,0.9248,1.9547,2.496,-0.5413,36493141951.0,USD,Electronic technology,Semiconductors,NASDAQ,Buy,2025-10-30,2025-08-07,"S&P 500, NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
